CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
188,     446.04,     147718,     200.75,     200.75,       0.00,      -0.00,       5.53,     446.04,       0.00,     1300.6,     1300.6,     -0.243,     -0.000,      1.277,        0.0,        0.0,     1278.8,      0.000,    301.521,      80016,     124887,    569.985,    -55.695,       0.01,       0.00,     120.82,       0.00,   -359.974
189,     445.66,     142656,     195.54,     195.54,       0.00,      -0.00,       5.21,     445.66,       0.00,     1289.9,     1289.9,     -0.234,     -0.000,      1.278,        0.0,        0.0,     1301.1,      0.000,    283.590,      80619,     122297,    569.985,    -55.638,       0.01,       0.00,     120.82,       0.00,   -360.209
190,     445.23,     137943,     190.67,     190.67,       0.00,      -0.00,       4.87,     445.23,       0.00,     1279.6,     1279.6,     -0.226,     -0.000,      1.278,        0.0,        0.0,     1323.3,      0.000,    264.356,      81249,     119968,    569.985,    -55.576,       0.01,       0.00,     120.82,       0.00,   -360.435
191,     444.76,     133589,     186.16,     186.16,       0.00,      -0.00,       4.51,     444.76,       0.00,     1269.8,     1269.8,     -0.218,     -0.000,      1.279,        0.0,        0.0,     1344.2,      0.000,    244.312,      81903,     117935,    569.985,    -55.510,       0.00,       0.00,     120.82,       0.00,   -360.653
192,     444.24,     129602,     182.01,     182.01,       0.00,      -0.00,       4.15,     444.24,       0.00,     1260.5,     1260.5,     -0.211,     -0.000,      1.279,        0.0,        0.0,     1365.2,      0.000,    223.761,      82578,     116159,    569.985,    -55.440,       0.00,       0.00,     120.83,       0.00,   -360.865
193,     443.68,     125977,     178.22,     178.22,       0.00,      -0.00,       3.79,     443.68,       0.00,     1251.8,     1251.8,     -0.205,     -0.000,      1.280,        0.0,        0.0,     1385.9,      0.000,    202.997,      83272,     114617,    569.985,    -55.366,       0.00,       0.00,     120.83,       0.00,   -361.069
194,     443.07,     122712,     174.78,     174.78,       0.00,      -0.00,       3.43,     443.07,       0.00,     1243.7,     1243.7,     -0.199,     -0.000,      1.280,        0.0,        0.0,     1406.1,      0.000,    182.661,      83981,     113308,    569.985,    -55.289,       0.00,       0.00,     120.83,       0.00,   -361.268
195,     442.42,     119794,     171.69,     171.69,       0.00,      -0.00,       3.09,     442.42,       0.00,     1236.3,     1236.3,     -0.194,     -0.000,      1.280,        0.0,        0.0,     1426.4,      0.000,    163.050,      84704,     112150,    569.985,    -55.208,       0.00,       0.00,     120.83,       0.00,   -361.462
196,     441.73,     117207,     168.93,     168.93,       0.00,      -0.00,       2.76,     441.73,       0.00,     1229.5,     1229.5,     -0.189,     -0.000,      1.281,        0.0,        0.0,     1445.9,      0.000,    144.563,      85435,     111077,    569.985,    -55.124,       0.00,       0.00,     120.83,       0.00,   -361.651
197,     440.98,     114934,     166.48,     166.48,       0.00,      -0.00,       2.45,     440.98,       0.00,     1223.3,     1223.3,     -0.185,     -0.000,      1.281,        0.0,        0.0,     1464.8,      0.000,    127.578,      86175,     110066,    569.985,    -55.036,       0.00,       0.00,     120.83,       0.00,   -361.836
198,     440.20,     112950,     164.30,     164.30,       0.00,      -0.00,       2.18,     440.20,       0.00,     1217.8,     1217.8,     -0.181,     -0.000,      1.281,        0.0,        0.0,     1483.6,      0.000,    112.343,      86923,     109103,    569.985,    -54.944,       0.00,       0.00,     120.83,       0.00,   -362.017
199,     439.37,     111226,     162.37,     162.37,       0.00,      -0.00,       1.93,     439.37,       0.00,     1212.7,     1212.7,     -0.178,     -0.000,      1.282,        0.0,        0.0,     1502.4,      0.000,     99.004,      87675,     108183,    569.985,    -54.849,       0.00,       0.00,     120.83,       0.00,   -362.195
200,     438.49,     109733,     160.65,     160.65,       0.00,      -0.00,       1.72,     438.49,       0.00,     1208.2,     1208.2,     -0.175,     -0.000,      1.282,        0.0,        0.0,     1521.3,      0.000,     87.636,      88431,     107305,    569.985,    -54.751,       0.00,       0.00,     120.83,       0.00,   -362.370
201,     437.57,     108437,     159.10,     159.10,       0.00,      -0.00,       1.55,     437.57,       0.00,     1204.2,     1204.2,     -0.172,     -0.000,      1.282,        0.0,        0.0,     1540.1,      0.000,     78.250,      89188,     106467,    569.985,    -54.649,       0.00,       0.00,     120.83,       0.00,   -362.542
202,     436.60,     107305,     157.69,     157.69,       0.00,      -0.00,       1.41,     436.60,       0.00,     1200.5,     1200.5,     -0.170,     -0.000,      1.282,        0.0,        0.0,     1557.1,      0.000,     70.775,      89944,     105669,    569.985,    -54.542,       0.00,       0.00,     120.83,       0.00,   -362.712
203,     435.59,     106308,     156.38,     156.38,       0.00,      -0.00,       1.30,     435.59,       0.00,     1197.1,     1197.1,     -0.168,     -0.000,      1.283,        0.0,        0.0,     1573.9,      0.000,     65.049,      90699,     104906,    569.985,    -54.433,       0.00,       0.00,     120.83,       0.00,   -362.880
204,     434.54,     105417,     155.15,     155.15,       0.00,      -0.00,       1.23,     434.54,       0.00,     1194.0,     1194.0,     -0.166,     -0.000,      1.283,        0.0,        0.0,     1590.6,      0.000,     60.931,      91450,     104169,    569.985,    -54.319,       0.00,       0.00,     120.83,       0.00,   -363.047
205,     433.44,     104602,     153.97,     153.97,       0.00,      -0.00,       1.18,     433.44,       0.00,     1191.0,     1191.0,     -0.164,     -0.000,      1.283,        0.0,        0.0,     1607.4,      0.000,     58.257,      92197,     103446,    569.985,    -54.202,       0.00,       0.00,     120.83,       0.00,   -363.211
206,     432.29,     103841,     152.81,     152.81,       0.00,      -0.00,       1.16,     432.29,       0.00,     1188.2,     1188.2,     -0.163,     -0.000,      1.283,        0.0,        0.0,     1624.1,      0.000,     56.862,      92939,     102725,    569.985,    -54.080,       0.00,       0.00,     120.83,       0.00,   -363.374
207,     431.10,     103111,     151.65,     151.65,       0.00,      -0.00,       1.16,     431.10,       0.00,     1185.4,     1185.4,     -0.161,     -0.000,      1.283,        0.0,        0.0,     1640.4,      0.000,     56.569,      93674,     101993,    569.985,    -53.955,       0.00,       0.00,     120.83,       0.00,   -363.535
208,     429.87,     102392,     150.47,     150.47,       0.00,      -0.00,       1.18,     429.87,       0.00,     1182.7,     1182.7,     -0.160,     -0.000,      1.283,        0.0,        0.0,     1655.0,      0.000,     57.223,      94401,     101237,    569.985,    -53.827,       0.00,       0.00,     120.83,       0.00,   -363.695
209,     428.59,     101669,     149.26,     149.26,       0.00,      -0.00,       1.21,     428.59,       0.00,     1179.9,     1179.9,     -0.158,     -0.000,      1.284,        0.0,        0.0,     1669.7,      0.000,     58.647,      95123,     100444,    569.985,    -53.695,       0.00,       0.00,     120.83,       0.00,   -363.852
210,     427.27,     100928,     148.00,     148.00,       0.00,      -0.00,       1.26,     427.27,       0.00,     1177.1,     1177.1,     -0.156,     -0.000,      1.284,        0.0,        0.0,     1684.3,      0.000,     60.690,      95834,      99606,    569.985,    -53.559,       0.00,       0.00,     120.83,       0.00,   -364.009
211,     425.90,     100158,     146.69,     146.69,       0.00,      -0.00,       1.32,     425.90,       0.00,     1174.2,     1174.2,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1699.0,      0.000,     63.353,      96534,      98741,    569.985,    -53.419,       0.00,       0.00,     120.83,       0.00,   -364.163
212,     424.49,      99348,     145.30,     145.30,       0.00,      -0.00,       1.38,     424.49,       0.00,     1171.1,     1171.1,     -0.153,     -0.000,      1.284,        0.0,        0.0,     1713.6,      0.000,     66.399,      97221,      97822,    569.985,    -53.277,       0.00,       0.00,     120.83,       0.00,   -364.316
213,     423.03,      98490,     143.85,     143.85,       0.00,      -0.00,       1.45,     423.03,       0.00,     1168.0,     1168.0,     -0.151,     -0.000,      1.284,        0.0,        0.0,     1726.7,      0.000,     69.703,      97896,      96841,    569.985,    -53.131,       0.00,       0.00,     120.83,       0.00,   -364.467
214,     421.53,      97580,     142.33,     142.33,       0.00,      -0.00,       1.52,     421.53,       0.00,     1164.6,     1164.6,     -0.149,     -0.000,      1.284,        0.0,        0.0,     1738.7,      0.000,     73.184,      98559,      95797,    569.985,    -52.983,       0.00,       0.00,     120.83,       0.00,   -364.616
215,     419.98,      96618,     140.74,     140.74,       0.00,      -0.00,       1.59,     419.98,       0.00,     1161.1,     1161.1,     -0.147,     -0.000,      1.285,        0.0,        0.0,     1750.8,      0.000,     76.779,      99208,      94694,    569.985,    -52.831,       0.00,       0.00,     120.83,       0.00,   -364.763
216,     418.40,      95601,     139.07,     139.07,       0.00,      -0.00,       1.67,     418.40,       0.00,     1157.5,     1157.5,     -0.145,     -0.000,      1.285,        0.0,        0.0,     1762.7,      0.000,     80.427,      99843,      93533,    569.985,    -52.677,       0.00,       0.00,     120.83,       0.00,   -364.908
217,     416.76,      94530,     137.33,     137.33,       0.00,      -0.00,       1.74,     416.76,       0.00,     1153.6,     1153.6,     -0.143,     -0.000,      1.285,        0.0,        0.0,     1774.6,      0.000,     84.092,     100465,      92314,    569.985,    -52.521,       0.00,       0.00,     120.83,       0.00,   -365.051
218,     415.09,      93404,     135.52,     135.52,       0.00,      -0.00,       1.81,     415.09,       0.00,     1149.6,     1149.6,     -0.140,     -0.000,      1.285,        0.0,        0.0,     1786.4,      0.000,     87.701,     101073,      91044,    569.985,    -52.362,       0.00,       0.00,     120.83,       0.00,   -365.191
219,     413.37,      92225,     133.65,     133.65,       0.00,      -0.00,       1.87,     413.37,       0.00,     1145.4,     1145.4,     -0.138,     -0.000,      1.286,        0.0,        0.0,     1797.8,      0.000,     91.245,     101668,      89724,    569.985,    -52.202,       0.00,       0.00,     120.83,       0.00,   -365.329
220,     411.60,      90997,     131.72,     131.72,       0.00,      -0.00,       1.93,     411.60,       0.00,     1141.1,     1141.1,     -0.136,     -0.000,      1.286,        0.0,        0.0,     1809.0,      0.000,     94.682,     102250,      88360,    569.985,    -52.039,       0.00,       0.00,     120.83,       0.00,   -365.464
221,     409.79,      89722,     129.73,     129.73,       0.00,      -0.00,       1.99,     409.79,       0.00,     1136.6,     1136.6,     -0.133,     -0.000,      1.286,        0.0,        0.0,     1820.1,      0.000,     97.979,     102819,      86958,    569.985,    -51.875,       0.00,       0.00,     120.83,       0.00,   -365.598
222,     407.94,      88403,     127.70,     127.70,       0.00,      -0.00,       2.04,     407.94,       0.00,     1131.9,     1131.9,     -0.130,     -0.000,      1.286,        0.0,        0.0,     1830.0,      0.000,    101.087,     103377,      85522,    569.985,    -51.710,       0.00,       0.00,     120.83,       0.00,   -365.728
223,     406.05,      87047,     125.62,     125.62,       0.00,      -0.00,       2.08,     406.05,       0.00,     1127.0,     1127.0,     -0.128,     -0.000,      1.287,        0.0,        0.0,     1839.8,      0.000,    103.989,     103923,      84061,    569.985,    -51.543,       0.00,       0.00,     120.83,       0.00,   -365.856
224,     404.11,      85659,     123.50,     123.50,       0.00,      -0.00,       2.12,     404.11,       0.00,     1122.0,     1122.0,     -0.125,     -0.000,      1.287,        0.0,        0.0,     1849.4,      0.000,    106.641,     104458,      82583,    569.985,    -51.375,       0.00,       0.00,     120.83,       0.00,   -365.981
225,     402.13,      84243,     121.36,     121.36,       0.00,      -0.00,       2.14,     402.13,       0.00,     1116.9,     1116.9,     -0.122,     -0.000,      1.287,        0.0,        0.0,     1857.8,      0.000,    109.042,     104983,      81091,    569.985,    -51.206,       0.00,       0.00,     120.83,       0.00,   -366.103
226,     400.11,      82807,     119.19,     119.19,       0.00,      -0.00,       2.17,     400.11,       0.00,     1111.7,     1111.7,     -0.120,     -0.000,      1.288,        0.0,        0.0,     1866.2,      0.000,    111.125,     105498,      79598,    569.985,    -51.037,       0.00,       0.00,     120.83,       0.00,   -366.223
227,     398.04,      81356,     117.01,     117.01,       0.00,      -0.00,       2.18,     398.04,       0.00,     1106.3,     1106.3,     -0.117,     -0.000,      1.288,        0.0,        0.0,     1874.3,      0.000,    112.850,     106003,      78112,    569.985,    -50.867,       0.00,       0.00,     120.83,       0.00,   -366.340
228,     395.94,      79897,     114.83,     114.83,       0.00,      -0.00,       2.18,     395.94,       0.00,     1100.9,     1100.9,     -0.114,     -0.000,      1.288,        0.0,        0.0,     1882.0,      0.000,    114.172,     106498,      76640,    569.985,    -50.697,       0.00,       0.00,     120.83,       0.00,   -366.455
229,     393.79,      78438,     112.65,     112.65,       0.00,      -0.00,       2.18,     393.79,       0.00,     1095.4,     1095.4,     -0.112,     -0.000,      1.289,        0.0,        0.0,     1889.7,      0.000,    115.045,     106984,      75194,    569.985,    -50.527,       0.00,       0.00,     120.83,       0.00,   -366.566
230,     391.60,      76987,     110.49,     110.49,       0.00,      -0.00,       2.16,     391.60,       0.00,     1089.9,     1089.9,     -0.109,     -0.000,      1.289,        0.0,        0.0,     1897.0,      0.000,    115.402,     107462,      73782,    569.985,    -50.357,       0.00,       0.00,     120.83,       0.00,   -366.675
231,     389.36,      75551,     108.36,     108.36,       0.00,      -0.00,       2.14,     389.36,       0.00,     1084.3,     1084.3,     -0.106,     -0.000,      1.290,        0.0,        0.0,     1904.0,      0.000,    115.170,     107931,      72414,    569.985,    -50.187,       0.00,       0.00,     120.83,       0.00,   -366.781
232,     387.09,      74141,     106.26,     106.26,       0.00,      -0.00,       2.10,     387.09,       0.00,     1078.8,     1078.8,     -0.104,     -0.000,      1.290,        0.0,        0.0,     1911.0,      0.000,    114.261,     108392,      71105,    569.985,    -50.016,       0.00,       0.00,     120.83,       0.00,   -366.885
233,     384.77,      72765,     104.21,     104.21,       0.00,      -0.00,       2.05,     384.77,       0.00,     1073.3,     1073.3,     -0.101,     -0.000,      1.290,        0.0,        0.0,     1917.0,      0.000,    112.562,     108846,      69863,    569.985,    -49.847,       0.00,       0.00,     120.83,       0.00,   -366.986
234,     382.42,      71436,     102.22,     102.22,       0.00,      -0.00,       1.98,     382.42,       0.00,     1067.8,     1067.8,     -0.099,     -0.000,      1.291,        0.0,        0.0,     1922.6,      0.000,    109.945,     109293,      68706,    569.985,    -49.677,       0.00,       0.00,     120.83,       0.00,   -367.084
235,     380.02,      70167,     100.32,     100.32,       0.00,      -0.00,       1.90,     380.02,       0.00,     1062.6,     1062.6,     -0.096,     -0.000,      1.291,        0.0,        0.0,     1928.2,      0.000,    106.247,     109734,      67650,    569.985,    -49.507,       0.00,       0.00,     120.83,       0.00,   -367.180
236,     377.59,      68973,      98.52,      98.52,       0.00,      -0.00,       1.80,     377.59,       0.00,     1057.5,     1057.5,     -0.094,     -0.000,      1.291,        0.0,        0.0,     1932.6,      0.000,    101.254,     110169,      66710,    569.985,    -49.338,       0.00,       0.00,     120.83,       0.00,   -367.274
237,     375.11,      67873,      96.85,      96.85,       0.00,      -0.00,       1.67,     375.11,       0.00,     1052.7,     1052.7,     -0.092,     -0.000,      1.292,        0.0,        0.0,     1936.8,      0.000,     94.724,     110598,      65908,    569.985,    -49.168,       0.00,       0.00,     120.83,       0.00,   -367.366
238,     372.59,      66887,      95.33,      95.33,       0.00,      -0.00,       1.52,     372.59,       0.00,     1048.2,     1048.2,     -0.090,     -0.000,      1.292,        0.0,        0.0,     1940.9,      0.000,     86.317,     111020,      65265,    569.985,    -48.999,       0.00,       0.00,     120.83,       0.00,   -367.456
239,     370.04,      66042,      94.00,      94.00,       0.00,      -0.00,       1.33,     370.04,       0.00,     1044.3,     1044.3,     -0.088,     -0.000,      1.292,        0.0,        0.0,     1944.4,      0.000,     75.710,     111436,      64798,    569.985,    -48.829,       0.00,       0.00,     120.83,       0.00,   -367.544
240,     367.45,      65371,      92.90,      92.90,       0.00,      -0.00,       1.10,     367.45,       0.00,     1040.9,     1040.9,     -0.087,     -0.000,      1.292,        0.0,        0.0,     1947.9,      0.000,     62.514,     111847,      64524,    569.985,    -48.658,       0.00,       0.00,     120.83,       0.00,   -367.631
241,     364.81,      64915,      92.09,      92.09,       0.00,      -0.00,       0.81,     364.81,       0.00,     1038.2,     1038.2,     -0.086,     -0.000,      1.293,        0.0,        0.0,     1951.0,      0.000,     46.241,     112252,      64450,    569.985,    -48.486,       0.00,       0.00,     120.83,       0.00,   -367.717
242,     362.15,      64722,      91.62,      91.62,       0.00,      -0.00,       0.47,     362.15,       0.00,     1036.5,     1036.5,     -0.085,     -0.000,      1.293,        0.0,        0.0,     1952.9,      0.000,     26.436,     112650,      64570,    569.985,    -48.312,       0.00,       0.00,     120.83,       0.00,   -367.802
243,     359.44,      64856,      91.62,      91.62,       0.00,      -0.00,       0.01,     359.44,       0.00,     1036.0,     1036.0,     -0.085,     -0.000,      1.293,        0.0,        0.0,     1954.8,      0.000,      0.385,     113043,      64552,    569.985,    -48.135,       0.00,       0.00,     120.83,       0.00,   -367.886
244,     356.69,      65426,      92.34,      92.34,       0.00,      -0.00,      -0.72,     356.69,       0.00,     1037.0,     1037.0,     -0.085,     -0.000,      1.293,        0.0,        0.0,     1956.6,      0.000,    -39.594,     113431,      65525,    569.985,    -47.955,       0.00,       0.00,     120.83,       0.00,   -367.971
245,     353.91,      66688,      93.39,      93.39,       0.00,      -0.00,      -1.06,     353.91,       0.00,     1040.5,     1040.5,     -0.086,     -0.000,      1.293,        0.0,        0.0,     1958.0,      0.000,    -57.427,     113812,      66900,    569.985,    -47.768,       0.00,       0.00,     120.83,       0.00,   -368.057
246,     351.10,      68301,      94.85,      94.85,       0.00,      -0.00,      -1.46,     351.10,       0.00,     1045.1,     1045.1,     -0.088,     -0.000,      1.292,        0.0,        0.0,     1959.4,      0.000,    -77.518,     114188,      68698,    569.985,    -47.574,       0.00,       0.00,     120.83,       0.00,   -368.145
247,     348.25,      70331,      96.70,      96.70,       0.00,      -0.00,      -1.85,     348.25,       0.00,     1051.0,     1051.0,     -0.090,     -0.000,      1.292,        0.0,        0.0,     1960.4,      0.000,    -95.966,     114557,      70962,    569.985,    -47.373,       0.00,       0.00,     120.83,       0.00,   -368.236
248,     345.36,      72786,      98.90,      98.90,       0.00,      -0.00,      -2.20,     345.36,       0.00,     1058.1,     1058.1,     -0.093,     -0.000,      1.291,        0.0,        0.0,     1960.4,      0.000,   -111.346,     114921,      73669,    569.985,    -47.161,       0.00,       0.00,     120.83,       0.00,   -368.328
249,     342.44,      75648,     101.40,     101.40,       0.00,      -0.00,      -2.50,     342.44,       0.00,     1066.2,     1066.2,     -0.096,     -0.000,      1.291,        0.0,        0.0,     1960.4,      0.000,   -122.927,     115279,      76767,    569.985,    -46.939,       0.00,       0.00,     120.83,       0.00,   -368.425
250,     339.49,      78884,     104.13,     104.13,       0.00,      -0.00,      -2.73,     339.49,       0.00,     1075.2,     1075.2,     -0.100,     -0.000,      1.290,        0.0,        0.0,     1959.6,      0.000,   -130.229,     115632,      80188,    569.985,    -46.705,       0.00,       0.00,     120.83,       0.00,   -368.525
251,     336.50,      82442,     107.02,     107.02,       0.00,      -0.00,      -2.89,     336.50,       0.00,     1084.8,     1084.8,     -0.104,     -0.000,      1.289,        0.0,        0.0,     1958.2,      0.000,   -133.524,     115978,      83861,    569.985,    -46.457,       0.00,       0.00,     120.83,       0.00,   -368.629
252,     333.48,      86263,     109.99,     109.99,       0.00,      -0.00,      -2.97,     333.48,       0.00,     1094.7,     1094.7,     -0.109,     -0.000,      1.289,        0.0,        0.0,     1956.8,      0.000,   -133.145,     116319,      87719,    569.985,    -46.195,       0.00,       0.00,     120.83,       0.00,   -368.738
253,     330.43,      90282,     112.98,     112.98,       0.00,      -0.00,      -2.99,     330.43,       0.00,     1104.7,     1104.7,     -0.113,     -0.000,      1.288,        0.0,        0.0,     1954.9,      0.000,   -129.617,     116653,      91702,    569.985,    -45.918,       0.00,       0.00,     120.83,       0.00,   -368.851
254,     327.34,      94435,     115.92,     115.92,       0.00,      -0.00,      -2.93,     327.34,       0.00,     1114.7,     1114.7,     -0.118,     -0.000,      1.288,        0.0,        0.0,     1952.8,      0.000,   -123.537,     116982,      95757,    569.985,    -45.626,       0.00,       0.00,     120.83,       0.00,   -368.969
255,     324.23,      98656,     118.74,     118.74,       0.00,      -0.00,      -2.83,     324.23,       0.00,     1124.4,     1124.4,     -0.123,     -0.000,      1.287,        0.0,        0.0,     1950.8,      0.000,   -115.554,     117304,      99840,    569.985,    -45.317,       0.00,       0.00,     120.83,       0.00,   -369.092
256,     321.09,     102887,     121.41,     121.41,       0.00,      -0.00,      -2.67,     321.09,       0.00,     1133.7,     1133.7,     -0.127,     -0.000,      1.286,        0.0,        0.0,     1947.4,      0.000,   -106.216,     117620,     103909,    569.985,    -44.992,       0.00,       0.00,     120.83,       0.00,   -369.219
257,     317.91,     107073,     123.89,     123.89,       0.00,      -0.00,      -2.48,     317.91,       0.00,     1142.5,     1142.5,     -0.132,     -0.000,      1.286,        0.0,        0.0,     1943.9,      0.000,    -95.998,     117929,     107924,    569.985,    -44.651,       0.00,       0.00,     120.83,       0.00,   -369.351
258,     314.71,     111167,     126.15,     126.15,       0.00,      -0.00,      -2.26,     314.71,       0.00,     1150.8,     1150.8,     -0.136,     -0.000,      1.285,        0.0,        0.0,     1940.4,      0.000,    -85.343,     118231,     111853,    569.985,    -44.294,       0.00,       0.00,     120.83,       0.00,   -369.488
259,     311.49,     115132,     128.16,     128.16,       0.00,      -0.00,      -2.02,     311.49,       0.00,     1158.5,     1158.5,     -0.141,     -0.000,      1.285,        0.0,        0.0,     1936.2,      0.000,    -74.533,     118526,     115665,    569.985,    -43.920,       0.00,       0.00,     120.83,       0.00,   -369.628
260,     308.23,     118934,     129.92,     129.92,       0.00,      -0.00,      -1.76,     308.23,       0.00,     1165.5,     1165.5,     -0.144,     -0.000,      1.284,        0.0,        0.0,     1932.0,      0.000,    -63.781,     118815,     119332,    569.985,    -43.532,       0.00,       0.00,     120.83,       0.00,   -369.773
261,     304.95,     122550,     131.42,     131.42,       0.00,      -0.00,      -1.50,     304.95,       0.00,     1172.0,     1172.0,     -0.148,     -0.000,      1.284,        0.0,        0.0,     1927.4,      0.000,    -53.254,     119095,     122832,    569.985,    -43.128,       0.00,       0.00,     120.83,       0.00,   -369.920
262,     301.65,     125956,     132.66,     132.66,       0.00,      -0.00,      -1.23,     301.65,       0.00,     1177.7,     1177.7,     -0.151,     -0.000,      1.284,        0.0,        0.0,     1921.8,      0.000,    -43.094,     119368,     126144,    569.985,    -42.710,       0.00,       0.00,     120.83,       0.00,   -370.072
263,     298.32,     129140,     133.63,     133.63,       0.00,      -0.00,      -0.97,     298.32,       0.00,     1182.9,     1182.9,     -0.154,     -0.000,      1.283,        0.0,        0.0,     1916.2,      0.000,    -33.390,     119633,     129255,    569.985,    -42.279,       0.00,       0.00,     120.83,       0.00,   -370.225
264,     294.96,     132091,     134.34,     134.34,       0.00,      -0.00,      -0.71,     294.96,       0.00,     1187.4,     1187.4,     -0.156,     -0.000,      1.283,        0.0,        0.0,     1910.3,      0.000,    -24.209,     119889,     132152,    569.985,    -41.834,       0.00,       0.00,     120.83,       0.00,   -370.382
265,     291.59,     134805,     134.81,     134.81,       0.00,      -0.00,      -0.47,     291.59,       0.00,     1191.3,     1191.3,     -0.158,     -0.000,      1.283,        0.0,        0.0,     1904.0,      0.000,    -15.596,     120135,     134831,    569.985,    -41.378,       0.00,       0.00,     120.83,       0.00,   -370.540
266,     288.19,     137282,     135.03,     135.03,       0.00,      -0.00,      -0.23,     288.19,       0.00,     1194.7,     1194.7,     -0.160,     -0.000,      1.283,        0.0,        0.0,     1897.8,      0.000,     -7.581,     120372,     137288,    569.985,    -40.910,       0.00,       0.00,     120.83,       0.00,   -370.700
267,     284.77,     139525,     135.06,     135.06,       0.00,      -0.00,      -0.02,     284.77,       0.00,     1197.5,     1197.5,     -0.162,     -0.000,      1.283,        0.0,        0.0,     1890.6,      0.000,     -0.681,     120599,     139404,    569.985,    -40.432,       0.00,       0.00,     120.83,       0.00,   -370.862
268,     281.34,     141563,     134.85,     134.85,       0.00,      -0.00,       0.20,     281.34,       0.00,     1199.9,     1199.9,     -0.163,     -0.000,      1.282,        0.0,        0.0,     1882.9,      0.000,      6.283,     120814,     141546,    569.985,    -39.944,       0.00,       0.00,     120.83,       0.00,   -371.025
269,     277.88,     143364,     134.47,     134.47,       0.00,      -0.00,       0.39,     277.88,       0.00,     1201.8,     1201.8,     -0.164,     -0.000,      1.282,        0.0,        0.0,     1875.2,      0.000,     11.902,     121018,     143301,    569.985,    -39.448,       0.00,       0.00,     120.83,       0.00,   -371.188
270,     274.41,     144971,     133.91,     133.91,       0.00,      -0.00,       0.56,     274.41,       0.00,     1203.3,     1203.3,     -0.164,     -0.000,      1.282,        0.0,        0.0,     1867.0,      0.000,     17.012,     121210,     144841,    569.985,    -38.943,       0.00,       0.00,     120.83,       0.00,   -371.352
271,     270.92,     146398,     133.20,     133.20,       0.00,      -0.00,       0.71,     270.92,       0.00,     1204.4,     1204.4,     -0.164,     -0.000,      1.282,        0.0,        0.0,     1858.8,      0.000,     21.652,     121388,     146184,    569.985,    -38.431,       0.00,       0.00,     120.83,       0.00,   -371.516
272,     267.42,     147656,     132.35,     132.35,       0.00,      -0.00,       0.85,     267.42,       0.00,     1205.2,     1205.2,     -0.164,     -0.000,      1.282,        0.0,        0.0,     1850.6,      0.000,     25.866,     121551,     147347,    569.985,    -37.913,       0.00,       0.00,     120.83,       0.00,   -371.681
273,     263.90,     148757,     131.38,     131.38,       0.00,      -0.00,       0.98,     263.90,       0.00,     1205.6,     1205.6,     -0.164,     -0.000,      1.282,        0.0,        0.0,     1841.2,      0.000,     29.685,     121700,     148344,    569.985,    -37.388,       0.00,       0.00,     120.83,       0.00,   -371.845
274,     260.37,     149714,     130.29,     130.29,       0.00,      -0.00,       1.09,     260.37,       0.00,     1205.8,     1205.8,     -0.164,     -0.000,      1.282,        0.0,        0.0,     1831.4,      0.000,     33.139,     121831,     149193,    569.985,    -36.859,       0.00,       0.00,     120.83,       0.00,   -372.009
275,     256.83,     150538,     129.09,     129.09,       0.00,      -0.00,       1.19,     256.83,       0.00,     1205.7,     1205.7,     -0.163,     -0.000,      1.282,        0.0,        0.0,     1821.6,      0.000,     36.249,     121946,     149908,    569.985,    -36.325,       0.00,       0.00,     120.83,       0.00,   -372.172
276,     253.27,     151243,     127.81,     127.81,       0.00,      -0.00,       1.28,     253.27,       0.00,     1205.4,     1205.4,     -0.163,     -0.000,      1.282,        0.0,        0.0,     1810.5,      0.000,     39.027,     122042,     150503,    569.985,    -35.786,       0.00,       0.00,     120.83,       0.00,   -372.335
277,     249.71,     151841,     126.45,     126.45,       0.00,      -0.00,       1.36,     249.71,       0.00,     1204.9,     1204.9,     -0.162,     -0.000,      1.282,        0.0,        0.0,     1799.4,      0.000,     41.491,     122118,     150995,    569.985,    -35.245,       0.00,       0.00,     120.83,       0.00,   -372.496
278,     246.14,     152345,     125.03,     125.03,       0.00,      -0.00,       1.43,     246.14,       0.00,     1204.2,     1204.2,     -0.161,     -0.000,      1.282,        0.0,        0.0,     1788.1,      0.000,     43.653,     122172,     151398,    569.985,    -34.700,       0.00,       0.00,     120.83,       0.00,   -372.657
279,     242.56,     152768,     123.55,     123.55,       0.00,      -0.00,       1.48,     242.56,       0.00,     1203.3,     1203.3,     -0.160,     -0.000,      1.282,        0.0,        0.0,     1776.2,      0.000,     45.520,     122205,     151726,    569.985,    -34.153,       0.00,       0.00,     120.83,       0.00,   -372.817
280,     238.97,     153123,     122.02,     122.02,       0.00,      -0.00,       1.53,     238.97,       0.00,     1202.3,     1202.3,     -0.159,     -0.000,      1.282,        0.0,        0.0,     1764.4,      0.000,     47.105,     122214,     151994,    569.985,    -33.603,       0.00,       0.00,     120.83,       0.00,   -372.975
281,     235.38,     153421,     120.46,     120.46,       0.00,      -0.00,       1.56,     235.38,       0.00,     1201.2,     1201.2,     -0.157,     -0.000,      1.282,        0.0,        0.0,     1752.0,      0.000,     48.417,     122198,     152215,    569.985,    -33.052,       0.00,       0.00,     120.83,       0.00,   -373.133
