CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-1,      45.78,    5736456,     422.09,     217.07,     205.02,       0.00,       0.00,      45.27,       0.51,     3088.2,      973.1,     -2.334,     -0.201,      1.260,        0.0,        0.0,        0.0,      0.000,      0.000,     142904,     131649,   -160.806,      0.000,      39.48,      13.19,      77.67,       0.00,    -34.280
0,      45.74,    5898455,     422.09,     229.11,     192.99,       0.00,       0.00,      45.34,       0.39,     3086.0,      978.0,     -2.433,     -0.208,      1.260,        0.0,        0.0,        0.0,      0.000,      0.000,     142833,     131799,   -160.806,      0.000,      39.08,      13.09,      78.12,       0.00,    -36.921
1,      45.78,    6045601,     422.09,     241.08,     181.01,       0.00,       0.00,      45.50,       0.28,     3083.1,      982.2,     -2.524,     -0.214,      1.259,        0.0,        0.0,        0.0,      0.000,      0.000,     142770,     131929,   -160.344,      0.000,      38.66,      12.98,      78.58,       0.00,    -39.659
2,      45.89,    6176794,     422.09,     252.96,     169.13,       0.00,       0.00,      45.72,       0.17,     3079.6,      985.6,     -2.607,     -0.221,      1.258,        0.0,        0.0,        0.0,      0.000,      0.000,     142715,     132041,   -159.399,      0.000,      38.24,      12.86,      79.06,       0.00,    -42.487
3,      46.08,    6291139,     422.09,     264.70,     157.39,       0.00,       0.00,      46.02,       0.06,     3075.5,      988.2,     -2.682,     -0.226,      1.258,        0.0,        0.0,        0.0,      0.000,      0.000,     142668,     132138,   -157.955,      0.000,      37.80,      12.73,      79.54,       0.00,    -45.395
4,      46.35,    6387956,     422.09,     276.26,     145.83,       0.00,       0.00,      46.35,       0.00,     3070.8,      990.1,     -2.744,     -0.232,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,     142628,     132220,   -156.002,      0.000,      37.35,      12.59,      80.04,       0.00,    -48.371
5,      46.69,    6466786,     422.09,     287.62,     134.48,       0.00,       0.00,      46.69,       0.00,     3065.5,      991.2,     -2.792,     -0.238,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,     142595,     132290,   -153.533,      0.000,      36.89,      12.44,      80.55,       0.00,    -51.401
6,      47.11,    6527390,     422.09,     298.72,     123.37,       0.00,       0.00,      47.11,       0.00,     3059.5,      991.6,     -2.829,     -0.244,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     142568,     132349,   -150.545,      0.000,      36.43,      12.28,      81.07,       0.00,    -54.475
7,      47.61,    6569741,     422.09,     309.53,     112.56,       0.00,       0.00,      47.61,       0.00,     3053.1,      991.1,     -2.856,     -0.249,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     142547,     132399,   -147.039,      0.000,      35.95,      12.12,      81.60,       0.00,    -57.579
8,      48.18,    6594014,     422.09,     320.03,     102.06,       0.00,       0.00,      48.18,       0.00,     3046.0,      989.8,     -2.871,     -0.253,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     142530,     132441,   -143.023,      0.000,      35.46,      11.95,      82.14,       0.00,    -60.704
9,      48.83,    6600569,     422.09,     330.17,      91.92,       0.00,       0.00,      48.83,       0.00,     3038.4,      987.7,     -2.875,     -0.257,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     142516,     132477,   -138.506,      0.000,      34.96,      11.77,      82.69,       0.00,    -63.836
10,      49.55,    6589935,     422.09,     339.92,      82.17,       0.00,       0.00,      49.55,       0.00,     3030.4,      984.7,     -2.869,     -0.259,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     142504,     132509,   -133.504,      0.000,      34.45,      11.59,      83.25,       0.00,    -66.964
11,      50.35,    6562782,     422.09,     349.25,      72.84,       0.00,       0.00,      50.35,       0.00,     3021.8,      980.8,     -2.853,     -0.261,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     142492,     132537,   -128.033,      0.000,      33.93,      11.40,      83.82,       0.00,    -70.078
12,      51.22,    6519905,     422.09,     358.13,      63.96,       0.00,       0.00,      51.22,       0.00,     3012.7,      976.0,     -2.827,     -0.262,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     142476,     132563,   -122.114,      0.000,      33.41,      11.20,      84.40,       0.00,    -73.167
13,      52.16,    6462198,     422.09,     366.53,      55.56,       0.00,       0.00,      52.16,       0.00,     3003.2,      970.1,     -2.792,     -0.262,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     142455,     132589,   -115.772,      0.000,      32.88,      11.00,      84.99,       0.00,    -76.221
14,      53.18,    6390630,     422.09,     374.43,      47.67,       0.00,       0.00,      53.18,       0.00,     2993.2,      963.1,     -2.749,     -0.261,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     142423,     132615,   -109.032,      0.000,      32.34,      10.79,      85.58,       0.00,    -79.231
15,      54.27,    6306228,     422.09,     381.79,      40.31,       0.00,       0.00,      54.27,       0.00,     2982.8,      954.8,     -2.698,     -0.259,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     142375,     132644,   -101.923,      0.000,      31.79,      10.58,      86.19,       0.00,    -82.187
16,      55.43,    6210050,     422.09,     388.59,      33.50,       0.00,       0.00,      55.43,       0.00,     2972.0,      944.9,     -2.640,     -0.255,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     142304,     132675,    -94.474,      0.000,      31.23,      10.37,      86.80,       0.00,    -85.083
17,      56.67,    6103172,     422.09,     394.81,      27.28,       0.00,       0.00,      56.67,       0.00,     2960.8,      933.1,     -2.577,     -0.251,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     142204,     132709,    -86.716,      0.000,      30.67,      10.15,      87.42,       0.00,    -87.911
18,      57.98,    5986669,     422.09,     400.44,      21.65,       0.00,       0.00,      57.98,       0.00,     2949.2,      918.8,     -2.508,     -0.245,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     142062,     132749,    -78.681,      0.000,      30.09,       9.93,      88.05,       0.00,    -90.665
19,      59.35,    5861605,     422.09,     405.45,      16.65,       0.00,       0.00,      59.35,       0.00,     2937.1,      901.1,     -2.436,     -0.237,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     141870,     132793,    -70.402,      0.000,      29.51,       9.70,      88.69,       0.00,    -93.338
20,      60.80,    5729015,     422.09,     409.82,      12.27,       0.00,       0.00,      60.80,       0.00,     2924.7,      878.3,     -2.359,     -0.227,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     141613,     132844,    -61.911,      0.000,      28.92,       9.48,      89.34,       0.00,    -95.924
21,      62.32,    5589903,     422.09,     413.54,       8.55,       0.00,       0.00,      62.32,       0.00,     2911.9,      847.5,     -2.280,     -0.213,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     141279,     132901,    -53.241,      0.000,      28.32,       9.24,      90.00,       0.00,    -98.417
22,      63.90,    5445224,     422.09,     416.61,       5.48,       0.00,       0.00,      63.90,       0.00,     2898.7,      805.4,     -2.198,     -0.194,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     140855,     132965,    -44.423,      0.000,      27.72,       9.01,      90.66,       0.00,   -100.809
23,      65.56,    5295802,     422.09,     417.87,       4.22,       0.00,       0.00,      65.56,       0.00,     2885.1,      764.2,     -2.115,     -0.174,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     140329,     133036,    -35.490,      0.000,      27.10,       8.77,      91.34,       0.00,   -103.098
24,      67.28,    5142392,     422.09,     417.87,       4.22,       0.00,       0.00,      67.28,       0.00,     2871.2,      726.3,     -2.031,     -0.155,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     139690,     133114,    -26.473,      0.000,      26.48,       8.53,      92.02,       0.00,   -105.284
25,      69.06,    4985723,     422.09,     417.87,       4.22,       0.00,       0.00,      69.06,       0.00,     2857.0,      691.6,     -1.946,     -0.137,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     138932,     133199,    -17.402,      0.000,      25.85,       8.29,      92.71,       0.00,   -107.367
26,      70.91,    4821681,     422.09,     422.09,       0.00,       0.00,       0.00,      70.91,       0.00,     2841.5,     2841.5,     -2.500,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     138049,     133291,     -8.317,      0.000,      25.17,       8.03,      93.45,       0.00,   -109.867
27,      72.83,    4662236,     422.09,     422.09,       0.00,       0.00,       0.00,      72.83,       0.00,     2826.1,     2826.1,     -2.404,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     137041,     133390,      0.767,      0.000,      24.50,       7.78,      94.19,       0.00,   -112.271
28,      74.81,    4507504,     422.09,     422.09,       0.00,       0.00,       0.00,      74.81,       0.00,     2810.7,     2810.7,     -2.312,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     135910,     133495,      9.834,      0.000,      23.83,       7.53,      94.92,       0.00,   -114.583
29,      76.85,    4357562,     422.09,     422.09,       0.00,       0.00,       0.00,      76.85,       0.00,     2795.3,     2795.3,     -2.224,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     134661,     133606,     18.871,      0.000,      23.18,       7.29,      95.64,       0.00,   -116.808
30,      78.96,    4212449,     422.09,     422.09,       0.00,       0.00,       0.00,      78.96,       0.00,     2780.1,     2780.1,     -2.141,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     133304,     133723,     27.865,      0.000,      22.53,       7.05,      96.34,       0.00,   -118.948
31,      81.12,    4072169,     422.09,     422.09,       0.00,       0.00,       0.00,      81.12,       0.00,     2764.9,     2764.9,     -2.061,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     131847,     133844,     36.804,      0.000,      21.90,       6.82,      97.03,       0.00,   -121.009
32,      83.35,    3936700,     422.09,     422.09,       0.00,       0.00,       0.00,      83.35,       0.00,     2749.9,     2749.9,     -1.985,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     130304,     133969,     45.680,      0.000,      21.28,       6.60,      97.71,       0.00,   -122.994
33,      85.63,    3805996,     422.09,     422.09,       0.00,       0.00,       0.00,      85.63,       0.00,     2735.0,     2735.0,     -1.913,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     128685,     134097,     54.482,      0.000,      20.67,       6.38,      98.38,       0.00,   -124.907
34,      87.97,    3679990,     422.09,     422.09,       0.00,       0.00,       0.00,      87.97,       0.00,     2720.1,     2720.1,     -1.844,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     127004,     134227,     63.203,      0.000,      20.07,       6.16,      99.03,       0.00,   -126.751
35,      90.37,    3558599,     422.09,     422.09,       0.00,       0.00,       0.00,      90.37,       0.00,     2705.5,     2705.5,     -1.779,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     125272,     134357,     71.836,      0.000,      19.48,       5.96,      99.67,       0.00,   -128.529
36,      92.83,    3441725,     422.09,     422.09,       0.00,       0.00,       0.00,      92.83,       0.00,     2690.9,     2690.9,     -1.716,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     123502,     134486,     80.374,      0.000,      18.91,       5.75,     100.30,       0.00,   -130.246
37,      95.33,    3329262,     422.09,     422.09,       0.00,       0.00,       0.00,      95.33,       0.00,     2676.5,     2676.5,     -1.657,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     121688,     134614,     88.813,      0.000,      18.35,       5.56,     100.91,       0.00,   -131.903
38,      97.89,    3221091,     422.09,     422.09,       0.00,       0.00,       0.00,      97.89,       0.00,     2662.3,     2662.3,     -1.601,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     119863,     134738,     97.146,      0.000,      17.80,       5.37,     101.51,       0.00,   -133.504
39,     100.51,    3117091,     422.09,     422.09,       0.00,       0.00,       0.00,     100.51,       0.00,     2648.1,     2648.1,     -1.548,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     118032,     134857,    105.371,      0.000,      17.27,       5.19,     102.09,       0.00,   -135.052
40,     103.17,    3017134,     422.09,     422.09,       0.00,       0.00,       0.00,     103.17,       0.00,     2634.2,     2634.2,     -1.497,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     116204,     134970,    113.483,      0.000,      16.74,       5.01,     102.66,       0.00,   -136.549
41,     105.88,    2921089,     422.09,     422.09,       0.00,       0.00,       0.00,     105.88,       0.00,     2620.4,     2620.4,     -1.449,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     114383,     135075,    121.480,      0.000,      16.23,       4.83,     103.21,       0.00,   -137.997
42,     108.65,    2828823,     422.09,     422.09,       0.00,       0.00,       0.00,     108.65,       0.00,     2606.7,     2606.7,     -1.403,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     112577,     135171,    129.359,      0.000,      15.74,       4.67,     103.75,       0.00,   -139.400
43,     111.45,    2740203,     422.09,     422.09,       0.00,       0.00,       0.00,     111.45,       0.00,     2593.2,     2593.2,     -1.359,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     110790,     135254,    137.119,      0.000,      15.25,       4.51,     104.28,       0.00,   -140.760
44,     114.31,    2655097,     422.09,     422.09,       0.00,       0.00,       0.00,     114.31,       0.00,     2579.9,     2579.9,     -1.318,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     109027,     135325,    144.758,      0.000,      14.78,       4.35,     104.79,       0.00,   -142.077
45,     117.21,    2573374,     422.09,     422.09,       0.00,       0.00,       0.00,     117.21,       0.00,     2566.7,     2566.7,     -1.278,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     107282,     135380,    152.275,      0.000,      14.33,       4.20,     105.29,       0.00,   -143.356
46,     120.15,    2494903,     422.09,     422.09,       0.00,       0.00,       0.00,     120.15,       0.00,     2553.6,     2553.6,     -1.241,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     105569,     135419,    159.669,      0.000,      13.88,       4.05,     105.77,       0.00,   -144.597
47,     123.13,    2419557,     422.09,     422.09,       0.00,       0.00,       0.00,     123.13,       0.00,     2540.8,     2540.8,     -1.205,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     103893,     135439,    166.939,      0.000,      13.45,       3.91,     106.24,       0.00,   -145.802
48,     126.16,    2347212,     422.09,     422.09,       0.00,       0.00,       0.00,     126.16,       0.00,     2528.1,     2528.1,     -1.171,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     102254,     135439,    174.085,      0.000,      13.03,       3.77,     106.70,       0.00,   -146.973
49,     129.22,    2277746,     422.09,     422.09,       0.00,       0.00,       0.00,     129.22,       0.00,     2515.5,     2515.5,     -1.139,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     100653,     135418,    181.108,      0.000,      12.62,       3.64,     107.14,       0.00,   -148.112
50,     132.33,    2211041,     422.09,     422.09,       0.00,       0.00,       0.00,     132.33,       0.00,     2503.1,     2503.1,     -1.108,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,      99090,     135373,    188.008,      0.000,      12.22,       3.52,     107.58,       0.00,   -149.220
51,     135.46,    2146983,     422.09,     422.09,       0.00,       0.00,       0.00,     135.46,       0.00,     2490.9,     2490.9,     -1.079,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,      97567,     135303,    194.784,      0.000,      11.84,       3.39,     107.99,       0.00,   -150.298
52,     138.64,    2085462,     422.09,     422.09,       0.00,       0.00,       0.00,     138.64,       0.00,     2478.9,     2478.9,     -1.051,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,      96093,     135208,    201.439,      0.000,      11.47,       3.27,     108.40,       0.00,   -151.349
53,     141.85,    2026369,     422.09,     422.09,       0.00,       0.00,       0.00,     141.85,       0.00,     2466.9,     2466.9,     -1.024,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,      94655,     135085,    207.971,      0.000,      11.11,       3.16,     108.79,       0.00,   -152.373
54,     145.08,    1969602,     422.09,     422.09,       0.00,       0.00,       0.00,     145.08,       0.00,     2455.2,     2455.2,     -0.998,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      93254,     134935,    214.383,      0.000,      10.75,       3.05,     109.17,       0.00,   -153.371
55,     148.36,    1915063,     422.09,     422.09,       0.00,       0.00,       0.00,     148.36,       0.00,     2443.6,     2443.6,     -0.974,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      91892,     134756,    220.676,      0.000,      10.41,       2.95,     109.54,       0.00,   -154.345
56,     151.66,    1862655,     422.09,     422.09,       0.00,       0.00,       0.00,     151.66,       0.00,     2432.2,     2432.2,     -0.951,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      90570,     134548,    226.850,      0.000,      10.09,       2.84,     109.90,       0.00,   -155.295
57,     154.98,    1812287,     422.09,     422.09,       0.00,       0.00,       0.00,     154.98,       0.00,     2420.9,     2420.9,     -0.928,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      89287,     134310,    232.907,      0.000,       9.77,       2.74,     110.24,       0.00,   -156.224
58,     158.34,    1763871,     422.09,     422.09,       0.00,       0.00,       0.00,     158.34,       0.00,     2409.8,     2409.8,     -0.907,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      88045,     134042,    238.848,      0.000,       9.46,       2.65,     110.58,       0.00,   -157.131
59,     161.72,    1717323,     422.09,     422.09,       0.00,       0.00,       0.00,     161.72,       0.00,     2398.8,     2398.8,     -0.887,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      86842,     133744,    244.674,      0.000,       9.16,       2.56,     110.90,       0.00,   -158.018
60,     165.12,    1672563,     422.09,     422.09,       0.00,       0.00,       0.00,     165.12,       0.00,     2388.0,     2388.0,     -0.867,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      85680,     133417,    250.388,      0.000,       8.87,       2.47,     111.22,       0.00,   -158.885
61,     168.55,    1629513,     422.09,     422.09,       0.00,       0.00,       0.00,     168.55,       0.00,     2377.3,     2377.3,     -0.849,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      84557,     133061,    255.990,      0.000,       8.59,       2.39,     111.52,       0.00,   -159.733
62,     172.00,    1588099,     422.09,     422.09,       0.00,       0.00,       0.00,     172.00,       0.00,     2366.8,     2366.8,     -0.831,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      83474,     132678,    261.482,      0.000,       8.32,       2.30,     111.81,       0.00,   -160.564
63,     175.47,    1548252,     422.09,     422.09,       0.00,       0.00,       0.00,     175.47,       0.00,     2356.4,     2356.4,     -0.814,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      82429,     132267,    266.865,      0.000,       8.06,       2.23,     112.10,       0.00,   -161.378
64,     178.95,    1509903,     422.09,     422.09,       0.00,       0.00,       0.00,     178.95,       0.00,     2346.2,     2346.2,     -0.797,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      81423,     131830,    272.141,      0.000,       7.81,       2.15,     112.37,       0.00,   -162.175
65,     182.46,    1472989,     422.09,     422.09,       0.00,       0.00,       0.00,     182.46,       0.00,     2336.1,     2336.1,     -0.781,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      80454,     131368,    277.313,      0.000,       7.56,       2.08,     112.64,       0.00,   -162.956
66,     185.97,    1437447,     422.09,     422.09,       0.00,       0.00,       0.00,     185.97,       0.00,     2326.1,     2326.1,     -0.766,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      79524,     130884,    282.380,      0.000,       7.33,       2.01,     112.89,       0.00,   -163.722
67,     189.51,    1403220,     422.09,     422.09,       0.00,       0.00,       0.00,     189.51,       0.00,     2316.3,     2316.3,     -0.752,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,      78631,     130379,    287.346,      0.000,       7.10,       1.94,     113.14,       0.00,   -164.474
68,     193.05,    1370250,     422.09,     422.09,       0.00,       0.00,       0.00,     193.05,       0.00,     2306.7,     2306.7,     -0.738,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      77775,     129856,    292.211,      0.000,       6.88,       1.88,     113.38,       0.00,   -165.212
69,     196.61,    1338486,     422.09,     422.09,       0.00,       0.00,       0.00,     196.61,       0.00,     2297.2,     2297.2,     -0.724,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      76956,     129315,    296.978,      0.000,       6.66,       1.81,     113.61,       0.00,   -165.936
70,     200.17,    1307875,     422.09,     422.09,       0.00,       0.00,       0.00,     200.17,       0.00,     2287.8,     2287.8,     -0.712,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      76173,     128760,    301.647,      0.000,       6.46,       1.75,     113.83,       0.00,   -166.648
71,     203.75,    1278370,     422.09,     422.09,       0.00,       0.00,       0.00,     203.75,       0.00,     2278.5,     2278.5,     -0.699,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      75426,     128193,    306.221,      0.000,       6.26,       1.69,     114.05,       0.00,   -167.347
72,     207.33,    1249923,     422.09,     422.09,       0.00,       0.00,       0.00,     207.33,       0.00,     2269.4,     2269.4,     -0.687,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      74714,     127615,    310.701,      0.000,       6.07,       1.64,     114.26,       0.00,   -168.034
73,     210.92,    1222491,     422.09,     422.09,       0.00,       0.00,       0.00,     210.92,       0.00,     2260.5,     2260.5,     -0.676,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      74037,     127030,    315.089,      0.000,       5.88,       1.59,     114.46,       0.00,   -168.710
74,     214.51,    1196031,     422.09,     422.09,       0.00,       0.00,       0.00,     214.51,       0.00,     2251.6,     2251.6,     -0.665,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      73391,     126440,    319.387,      0.000,       5.70,       1.53,     114.65,       0.00,   -169.375
75,     218.10,    1170503,     422.09,     422.09,       0.00,       0.00,       0.00,     218.10,       0.00,     2242.9,     2242.9,     -0.654,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      72780,     125847,    323.595,      0.000,       5.53,       1.48,     114.84,       0.00,   -170.029
76,     221.70,    1145869,     422.09,     422.09,       0.00,       0.00,       0.00,     221.70,       0.00,     2234.3,     2234.3,     -0.644,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      72203,     125253,    327.716,      0.000,       5.36,       1.44,     115.02,       0.00,   -170.672
77,     225.29,    1122091,     422.09,     422.09,       0.00,       0.00,       0.00,     225.29,       0.00,     2225.9,     2225.9,     -0.634,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      71661,     124661,    331.752,      0.000,       5.20,       1.39,     115.20,       0.00,   -171.306
78,     228.89,    1099136,     422.09,     422.09,       0.00,       0.00,       0.00,     228.89,       0.00,     2217.6,     2217.6,     -0.624,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      71153,     124073,    335.702,      0.000,       5.05,       1.35,     115.36,       0.00,   -171.930
79,     232.48,    1076969,     422.09,     422.09,       0.00,       0.00,       0.00,     232.48,       0.00,     2209.4,     2209.4,     -0.615,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,      70676,     123491,    339.571,      0.000,       4.90,       1.30,     115.53,       0.00,   -172.545
80,     236.07,    1055559,     422.09,     422.09,       0.00,       0.00,       0.00,     236.07,       0.00,     2201.3,     2201.3,     -0.606,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      70229,     122918,    343.358,      0.000,       4.75,       1.26,     115.68,       0.00,   -173.151
81,     239.66,    1034876,     422.09,     422.09,       0.00,       0.00,       0.00,     239.66,       0.00,     2193.3,     2193.3,     -0.597,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      69811,     122356,    347.065,      0.000,       4.61,       1.22,     115.84,       0.00,   -173.749
82,     243.24,    1014890,     422.09,     422.09,       0.00,       0.00,       0.00,     243.24,       0.00,     2185.5,     2185.5,     -0.589,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      69421,     121805,    350.694,      0.000,       4.48,       1.19,     115.98,       0.00,   -174.338
83,     246.81,     995574,     422.09,     422.09,       0.00,       0.00,       0.00,     246.81,       0.00,     2177.8,     2177.8,     -0.581,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      69058,     121267,    354.246,      0.000,       4.35,       1.15,     116.12,       0.00,   -174.919
84,     250.37,     976901,     422.09,     422.09,       0.00,       0.00,       0.00,     250.37,       0.00,     2170.2,     2170.2,     -0.573,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      68721,     120746,    357.722,      0.000,       4.22,       1.11,     116.26,       0.00,   -175.493
85,     253.93,     958846,     422.09,     422.09,       0.00,       0.00,       0.00,     253.93,       0.00,     2162.7,     2162.7,     -0.566,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      68410,     120242,    361.125,      0.000,       4.10,       1.08,     116.39,       0.00,   -176.058
86,     257.47,     941385,     422.09,     422.09,       0.00,       0.00,       0.00,     257.47,       0.00,     2155.3,     2155.3,     -0.559,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      68123,     119756,    364.455,      0.000,       3.98,       1.05,     116.52,       0.00,   -176.617
87,     261.00,     924494,     422.09,     422.09,       0.00,       0.00,       0.00,     261.00,       0.00,     2148.1,     2148.1,     -0.552,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      67860,     119289,    367.713,      0.000,       3.87,       1.02,     116.64,       0.00,   -177.169
88,     264.52,     908153,     422.09,     422.09,       0.00,       0.00,       0.00,     264.52,       0.00,     2141.0,     2141.0,     -0.545,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      67618,     118841,    370.902,      0.000,       3.76,       0.99,     116.76,       0.00,   -177.713
89,     268.02,     892340,     422.09,     422.09,       0.00,       0.00,       0.00,     268.02,       0.00,     2133.9,     2133.9,     -0.538,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,      67396,     118415,    374.022,      0.000,       3.65,       0.96,     116.87,       0.00,   -178.251
90,     271.51,     877034,     422.09,     422.09,       0.00,       0.00,       0.00,     271.51,       0.00,     2127.0,     2127.0,     -0.532,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,      67195,     118008,    377.074,      0.000,       3.55,       0.93,     116.98,       0.00,   -178.783
91,     274.98,     862218,     422.09,     422.09,       0.00,       0.00,       0.00,     274.98,       0.00,     2120.2,     2120.2,     -0.525,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,      67011,     117621,    380.061,      0.000,       3.46,       0.90,     117.09,       0.00,   -179.309
92,     278.44,     847871,     422.09,     422.09,       0.00,       0.00,       0.00,     278.44,       0.00,     2113.5,     2113.5,     -0.519,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,      66844,     117254,    382.982,      0.000,       3.36,       0.88,     117.19,       0.00,   -179.828
93,     281.87,     833977,     422.09,     422.09,       0.00,       0.00,       0.00,     281.87,       0.00,     2106.9,     2106.9,     -0.514,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,      66692,     116908,    385.840,      0.000,       3.27,       0.85,     117.29,       0.00,   -180.342
