CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-124,     371.83,     154292,     531.10,       0.00,     531.10,      -0.20,       0.00,       0.00,     371.83,      388.5,      388.5,     -0.000,      0.029,      1.343,        0.0,       33.8,        0.0,     -4.389,      0.000,     136382,     139346,    536.462,    -24.631,       0.00,       0.00,     120.83,       0.00,       -345
-123,     369.36,     155663,     530.90,       0.00,     530.90,      -0.19,       0.00,       0.00,     369.36,      389.5,      389.5,     -0.000,      0.028,      1.343,        0.0,       31.5,        0.0,     -4.229,      0.000,     136403,     139691,    536.462,    -24.243,       0.00,       0.00,     120.83,       0.00,       -345
-122,     366.84,     157082,     530.72,       0.00,     530.72,      -0.19,       0.00,       0.00,     366.84,      390.4,      390.4,     -0.000,      0.028,      1.343,        0.0,       29.1,        0.0,     -4.047,      0.000,     136420,     140028,    536.462,    -23.845,       0.00,       0.00,     120.83,       0.00,       -344
-121,     364.29,     158550,     530.54,       0.00,     530.54,      -0.18,       0.00,       0.00,     364.29,      391.4,      391.4,     -0.000,      0.027,      1.342,        0.0,       26.8,        0.0,     -3.844,      0.000,     136435,     140354,    536.462,    -23.436,       0.00,       0.00,     120.83,       0.00,       -344
-120,     361.69,     160068,     530.38,       0.00,     530.38,      -0.17,       0.00,       0.00,     361.69,      392.4,      392.4,     -0.000,      0.027,      1.342,        0.0,       24.4,        0.0,     -3.619,      0.000,     136445,     140670,    536.462,    -23.018,       0.00,       0.00,     120.83,       0.00,       -344
-119,     359.06,     161639,     530.22,       0.00,     530.22,      -0.15,       0.00,       0.00,     359.06,      393.4,      393.4,     -0.000,      0.026,      1.342,        0.0,       22.1,        0.0,     -3.373,      0.000,     136450,     140975,    536.462,    -22.590,       0.00,       0.00,     120.83,       0.00,       -344
-118,     356.39,     163266,     530.08,       0.00,     530.08,      -0.14,       0.00,       0.00,     356.39,      394.5,      394.5,     -0.000,      0.026,      1.342,        0.0,       19.7,        0.0,     -3.108,      0.000,     136449,     141268,    536.462,    -22.151,       0.00,       0.00,     120.83,       0.00,       -344
-117,     353.69,     164949,     529.95,       0.00,     529.95,      -0.13,       0.00,       0.00,     353.69,      395.6,      395.6,     -0.000,      0.025,      1.342,        0.0,       17.3,        0.0,     -2.830,      0.000,     136445,     141546,    536.462,    -21.701,       0.00,       0.00,     120.83,       0.00,       -344
-116,     350.94,     166691,     529.84,       0.00,     529.84,      -0.11,       0.00,       0.00,     350.94,      396.7,      396.7,     -0.000,      0.025,      1.342,        0.0,       15.0,        0.0,     -2.528,      0.000,     136429,     141808,    536.462,    -21.241,       0.00,       0.00,     120.83,       0.00,       -344
-115,     348.16,     168495,     529.74,       0.00,     529.74,      -0.10,       0.00,       0.00,     348.16,      397.8,      397.8,     -0.000,      0.024,      1.341,        0.0,       12.8,        0.0,     -2.239,      0.000,     136419,     142054,    536.462,    -20.769,       0.00,       0.00,     120.83,       0.00,       -344
-114,     345.35,     170363,     529.64,       0.00,     529.64,      -0.09,       0.00,       0.00,     345.35,      399.0,      399.0,     -0.000,      0.024,      1.341,        0.0,       11.4,        0.0,     -2.055,      0.000,     136457,     142279,    536.462,    -20.287,       0.00,       0.00,     120.83,       0.00,       -344
-113,     342.49,     172293,     529.56,       0.00,     529.56,      -0.08,       0.00,       0.00,     342.49,      400.2,      400.2,     -0.000,      0.023,      1.341,        0.0,       10.0,        0.0,     -1.856,      0.000,     136483,     142483,    536.462,    -19.792,       0.00,       0.00,     120.83,       0.00,       -344
-112,     339.61,     174289,     529.49,       0.00,     529.49,      -0.07,       0.00,       0.00,     339.61,      401.4,      401.4,     -0.000,      0.022,      1.341,        0.0,        8.5,        0.0,     -1.637,      0.000,     136495,     142664,    536.462,    -19.286,       0.00,       0.00,     120.83,       0.00,       -344
-111,     336.69,     176354,     529.43,       0.00,     529.43,      -0.06,       0.00,       0.00,     336.69,      402.6,      402.6,     -0.000,      0.022,      1.341,        0.0,        7.0,        0.0,     -1.379,      0.000,     136477,     142818,    536.462,    -18.768,       0.00,       0.00,     120.83,       0.00,       -344
-110,     333.73,     178490,     529.38,       0.00,     529.38,      -0.05,       0.00,       0.00,     333.73,      403.9,      403.9,     -0.000,      0.021,      1.341,        0.0,        5.4,        0.0,     -1.102,      0.000,     136439,     142943,    536.462,    -18.238,       0.00,       0.00,     120.83,       0.00,       -344
-109,     330.75,     180700,     529.34,       0.00,     529.34,      -0.04,       0.00,       0.00,     330.75,      405.2,      405.2,     -0.000,      0.020,      1.340,        0.0,        4.1,        0.0,     -0.867,      0.000,     136405,     143037,    536.462,    -17.695,       0.00,       0.00,     120.83,       0.00,       -344
-108,     327.73,     182987,     529.31,       0.00,     529.31,      -0.03,       0.00,       0.00,     327.73,      406.6,      406.6,     -0.000,      0.020,      1.340,        0.0,        3.3,        0.0,     -0.723,      0.000,     136398,     143097,    536.462,    -17.140,       0.00,       0.00,     120.83,       0.00,       -344
-107,     324.67,     185350,     529.28,       0.00,     529.28,      -0.03,       0.00,       0.00,     324.67,      407.9,      407.9,     -0.000,      0.019,      1.340,        0.0,        2.5,        0.0,     -0.570,      0.000,     136365,     143120,    536.462,    -16.571,       0.00,       0.00,     120.83,       0.00,       -344
-106,     321.59,     187793,     529.26,       0.00,     529.26,      -0.02,       0.00,       0.00,     321.59,      409.3,      409.3,     -0.000,      0.018,      1.340,        0.0,        1.7,        0.0,     -0.405,      0.000,     136305,     143105,    536.462,    -15.989,       0.00,       0.00,     120.83,       0.00,       -344
-105,     318.48,     190319,     529.25,       0.00,     529.25,      -0.01,       0.00,       0.00,     318.48,      410.7,      410.7,     -0.000,      0.017,      1.340,        0.0,        1.0,        0.0,     -0.229,      0.000,     136214,     143048,    536.462,    -15.394,       0.00,       0.00,     120.83,       0.00,       -344
-104,     315.33,     192931,     529.25,       0.00,     529.25,      -0.00,       0.00,       0.00,     315.33,      412.2,      412.2,     -0.000,      0.017,      1.339,        0.0,        0.2,        0.0,     -0.041,      0.000,     136087,     142947,    536.462,    -14.785,       0.00,       0.00,     120.83,       0.00,       -344
-103,     312.16,     195633,     529.25,       0.00,     529.25,      -0.00,       0.00,       0.00,     312.16,      413.7,      413.7,     -0.000,      0.016,      1.339,        0.0,        0.0,        0.0,      0.000,      0.000,     136000,     142800,    536.462,    -14.161,       0.00,       0.00,     120.83,       0.00,       -344
-102,     308.96,     198424,     529.25,       0.00,     529.25,      -0.00,       0.00,       0.00,     308.96,      415.2,      415.2,     -0.000,      0.015,      1.339,        0.0,        0.0,        0.0,      0.000,      0.000,     135898,     142605,    536.462,    -13.523,       0.00,       0.00,     120.83,       0.00,       -344
-101,     305.73,     100436,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     305.73,      273.1,      273.1,     -0.000,      0.028,      1.356,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -0.326,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-100,     302.48,     101930,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     302.48,      273.1,      273.1,     -0.000,      0.028,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -0.659,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-99,     299.20,     103477,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     299.20,      273.1,      273.1,     -0.000,      0.029,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -0.999,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-98,     295.89,     105076,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     295.89,      273.1,      273.1,     -0.000,      0.029,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -1.348,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-97,     292.56,     106728,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     292.56,      273.8,      273.8,     -0.000,      0.029,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -1.705,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-96,     289.21,     108436,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     289.21,      275.0,      275.0,     -0.000,      0.029,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -2.069,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-95,     285.83,     110202,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     285.83,      276.2,      276.2,     -0.000,      0.028,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -2.443,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-94,     282.44,     112027,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     282.44,      277.5,      277.5,     -0.000,      0.028,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -2.824,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-93,     279.02,     113914,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     279.02,      278.7,      278.7,     -0.000,      0.028,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -3.215,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-92,     275.58,     115866,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     275.58,      280.0,      280.0,     -0.000,      0.028,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -3.614,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-91,     272.13,     117885,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     272.13,      281.3,      281.3,     -0.000,      0.028,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -4.022,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-90,     268.66,     119974,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     268.66,      282.7,      282.7,     -0.000,      0.028,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     121025,     -4.440,      0.000,       0.00,       0.00,     120.83,       0.00,          0
