CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
222,     404.63,      87540,     133.70,     133.70,       0.00,      -0.00,       2.08,     404.63,       0.00,     1099.7,     1099.7,     -0.125,     -0.000,      1.288,        0.0,        0.0,     1830.0,      0.000,    101.482,     107595,      84587,    552.116,    -47.318,       0.00,       0.00,     120.83,       0.00,   -424.603
223,     402.73,      86243,     131.58,     131.58,       0.00,      -0.00,       2.12,     402.73,       0.00,     1095.2,     1095.2,     -0.122,     -0.000,      1.289,        0.0,        0.0,     1839.8,      0.000,    104.216,     108038,      83191,    552.116,    -47.153,       0.00,       0.00,     120.83,       0.00,   -424.726
224,     400.80,      84916,     129.42,     129.42,       0.00,      -0.00,       2.16,     400.80,       0.00,     1090.4,     1090.4,     -0.120,     -0.000,      1.289,        0.0,        0.0,     1849.4,      0.000,    106.734,     108469,      81779,    552.116,    -46.987,       0.00,       0.00,     120.83,       0.00,   -424.845
225,     398.82,      83564,     127.23,     127.23,       0.00,      -0.00,       2.19,     398.82,       0.00,     1085.6,     1085.6,     -0.117,     -0.000,      1.289,        0.0,        0.0,     1857.8,      0.000,    108.992,     108889,      80356,    552.116,    -46.819,       0.00,       0.00,     120.83,       0.00,   -424.962
226,     396.79,      82194,     125.03,     125.03,       0.00,      -0.00,       2.21,     396.79,       0.00,     1080.6,     1080.6,     -0.115,     -0.000,      1.290,        0.0,        0.0,     1866.2,      0.000,    110.970,     109298,      78932,    552.116,    -46.651,       0.00,       0.00,     120.83,       0.00,   -425.077
227,     394.73,      80811,     122.81,     122.81,       0.00,      -0.00,       2.22,     394.73,       0.00,     1075.6,     1075.6,     -0.112,     -0.000,      1.290,        0.0,        0.0,     1874.3,      0.000,    112.626,     109698,      77515,    552.116,    -46.483,       0.00,       0.00,     120.83,       0.00,   -425.189
228,     392.62,      79420,     120.58,     120.58,       0.00,      -0.00,       2.22,     392.62,       0.00,     1070.5,     1070.5,     -0.110,     -0.000,      1.290,        0.0,        0.0,     1882.0,      0.000,    113.911,     110090,      76111,    552.116,    -46.314,       0.00,       0.00,     120.83,       0.00,   -425.299
229,     390.47,      78029,     118.36,     118.36,       0.00,      -0.00,       2.22,     390.47,       0.00,     1065.3,     1065.3,     -0.107,     -0.000,      1.291,        0.0,        0.0,     1889.7,      0.000,    114.786,     110474,      74730,    552.116,    -46.144,       0.00,       0.00,     120.83,       0.00,   -425.406
230,     388.28,      76644,     116.16,     116.16,       0.00,      -0.00,       2.21,     388.28,       0.00,     1060.0,     1060.0,     -0.104,     -0.000,      1.291,        0.0,        0.0,     1897.0,      0.000,    115.184,     110852,      73380,    552.116,    -45.975,       0.00,       0.00,     120.83,       0.00,   -425.510
231,     386.05,      75272,     113.97,     113.97,       0.00,      -0.00,       2.18,     386.05,       0.00,     1054.8,     1054.8,     -0.102,     -0.000,      1.292,        0.0,        0.0,     1904.0,      0.000,    115.046,     111223,      72072,    552.116,    -45.805,       0.00,       0.00,     120.83,       0.00,   -425.612
232,     383.77,      73922,     111.82,     111.82,       0.00,      -0.00,       2.15,     383.77,       0.00,     1049.5,     1049.5,     -0.099,     -0.000,      1.292,        0.0,        0.0,     1911.0,      0.000,    114.297,     111589,      70814,    552.116,    -45.636,       0.00,       0.00,     120.83,       0.00,   -425.711
233,     381.46,      72603,     109.72,     109.72,       0.00,      -0.00,       2.10,     381.46,       0.00,     1044.3,     1044.3,     -0.097,     -0.000,      1.292,        0.0,        0.0,     1917.0,      0.000,    112.829,     111950,      69619,    552.116,    -45.466,       0.00,       0.00,     120.83,       0.00,   -425.809
234,     379.10,      71325,     107.68,     107.68,       0.00,      -0.00,       2.04,     379.10,       0.00,     1039.2,     1039.2,     -0.095,     -0.000,      1.293,        0.0,        0.0,     1922.6,      0.000,    110.532,     112306,      68500,    552.116,    -45.296,       0.00,       0.00,     120.83,       0.00,   -425.903
235,     376.71,      70099,     105.71,     105.71,       0.00,      -0.00,       1.97,     376.71,       0.00,     1034.2,     1034.2,     -0.093,     -0.000,      1.293,        0.0,        0.0,     1928.2,      0.000,    107.282,     112657,      67471,    552.116,    -45.127,       0.00,       0.00,     120.83,       0.00,   -425.996
236,     374.27,      68939,     103.83,     103.83,       0.00,      -0.00,       1.87,     374.27,       0.00,     1029.3,     1029.3,     -0.090,     -0.000,      1.293,        0.0,        0.0,     1932.6,      0.000,    102.881,     113004,      66546,    552.116,    -44.958,       0.00,       0.00,     120.83,       0.00,   -426.086
237,     371.79,      67860,     102.07,     102.07,       0.00,      -0.00,       1.76,     371.79,       0.00,     1024.7,     1024.7,     -0.088,     -0.000,      1.294,        0.0,        0.0,     1936.8,      0.000,     97.138,     113346,      65745,    552.116,    -44.788,       0.00,       0.00,     120.83,       0.00,   -426.175
238,     369.28,      66881,     100.46,     100.46,       0.00,      -0.00,       1.62,     369.28,       0.00,     1020.4,     1020.4,     -0.087,     -0.000,      1.294,        0.0,        0.0,     1940.9,      0.000,     89.771,     113684,      65086,    552.116,    -44.619,       0.00,       0.00,     120.83,       0.00,   -426.261
239,     366.72,      66024,      99.01,      99.01,       0.00,      -0.00,       1.45,     366.72,       0.00,     1016.4,     1016.4,     -0.085,     -0.000,      1.294,        0.0,        0.0,     1944.4,      0.000,     80.510,     114018,      64586,    552.116,    -44.449,       0.00,       0.00,     120.83,       0.00,   -426.346
240,     364.13,      65317,      97.77,      97.77,       0.00,      -0.00,       1.24,     364.13,       0.00,     1012.9,     1012.9,     -0.083,     -0.000,      1.294,        0.0,        0.0,     1947.9,      0.000,     69.039,     114348,      64260,    552.116,    -44.278,       0.00,       0.00,     120.83,       0.00,   -426.430
241,     361.50,      64791,      96.78,      96.78,       0.00,      -0.00,       0.99,     361.50,       0.00,     1010.1,     1010.1,     -0.082,     -0.000,      1.295,        0.0,        0.0,     1951.0,      0.000,     54.964,     114674,      64121,    552.116,    -44.107,       0.00,       0.00,     120.83,       0.00,   -426.512
242,     358.83,      64487,      96.09,      96.09,       0.00,      -0.00,       0.68,     358.83,       0.00,     1008.0,     1008.0,     -0.081,     -0.000,      1.295,        0.0,        0.0,     1952.9,      0.000,     37.895,     114996,      64167,    552.116,    -43.933,       0.00,       0.00,     120.83,       0.00,   -426.593
243,     356.12,      64456,      95.78,      95.78,       0.00,      -0.00,       0.32,     356.12,       0.00,     1006.9,     1006.9,     -0.081,     -0.000,      1.295,        0.0,        0.0,     1954.8,      0.000,     17.408,     115315,      64388,    552.116,    -43.757,       0.00,       0.00,     120.83,       0.00,   -426.674
244,     353.38,      64758,      96.17,      96.17,       0.00,      -0.00,      -0.39,     353.38,       0.00,     1007.0,     1007.0,     -0.081,     -0.000,      1.295,        0.0,        0.0,     1956.6,      0.000,    -21.233,     115630,      64786,    552.116,    -43.579,       0.00,       0.00,     120.83,       0.00,   -426.755
245,     350.60,      65696,      96.89,      96.89,       0.00,      -0.00,      -0.72,     350.60,       0.00,     1009.3,     1009.3,     -0.082,     -0.000,      1.295,        0.0,        0.0,     1958.0,      0.000,    -38.862,     115941,      65793,    552.116,    -43.395,       0.00,       0.00,     120.83,       0.00,   -426.836
246,     347.78,      66954,      98.01,      98.01,       0.00,      -0.00,      -1.12,     347.78,       0.00,     1012.6,     1012.6,     -0.083,     -0.000,      1.295,        0.0,        0.0,     1959.4,      0.000,    -59.523,     116248,      67188,    552.116,    -43.205,       0.00,       0.00,     120.83,       0.00,   -426.919
247,     344.93,      68606,      99.54,      99.54,       0.00,      -0.00,      -1.53,     344.93,       0.00,     1017.2,     1017.2,     -0.084,     -0.000,      1.294,        0.0,        0.0,     1960.4,      0.000,    -79.705,     116552,      69037,    552.116,    -43.008,       0.00,       0.00,     120.83,       0.00,   -427.003
248,     342.04,      70673,     101.45,     101.45,       0.00,      -0.00,      -1.91,     342.04,       0.00,     1023.0,     1023.0,     -0.087,     -0.000,      1.294,        0.0,        0.0,     1960.4,      0.000,    -96.750,     116852,      71330,    552.116,    -42.803,       0.00,       0.00,     120.83,       0.00,   -427.090
249,     339.12,      73135,     103.68,     103.68,       0.00,      -0.00,      -2.23,     339.12,       0.00,     1029.9,     1029.9,     -0.089,     -0.000,      1.293,        0.0,        0.0,     1960.4,      0.000,   -110.266,     117148,      74022,    552.116,    -42.588,       0.00,       0.00,     120.83,       0.00,   -427.179
250,     336.17,      75967,     106.18,     106.18,       0.00,      -0.00,      -2.50,     336.17,       0.00,     1037.7,     1037.7,     -0.093,     -0.000,      1.293,        0.0,        0.0,     1959.6,      0.000,   -120.065,     117439,      77059,    552.116,    -42.362,       0.00,       0.00,     120.83,       0.00,   -427.272
251,     333.18,      79132,     108.88,     108.88,       0.00,      -0.00,      -2.70,     333.18,       0.00,     1046.2,     1046.2,     -0.096,     -0.000,      1.292,        0.0,        0.0,     1958.2,      0.000,   -125.950,     117727,      80377,    552.116,    -42.125,       0.00,       0.00,     120.83,       0.00,   -427.368
252,     330.16,      82581,     111.72,     111.72,       0.00,      -0.00,      -2.84,     330.16,       0.00,     1055.2,     1055.2,     -0.100,     -0.000,      1.291,        0.0,        0.0,     1956.8,      0.000,   -128.170,     118009,      83913,    552.116,    -41.874,       0.00,       0.00,     120.83,       0.00,   -427.468
253,     327.11,      86259,     114.62,     114.62,       0.00,      -0.00,      -2.90,     327.11,       0.00,     1064.5,     1064.5,     -0.104,     -0.000,      1.291,        0.0,        0.0,     1954.9,      0.000,   -127.221,     118287,      87612,    552.116,    -41.609,       0.00,       0.00,     120.83,       0.00,   -427.572
254,     324.03,      90113,     117.52,     117.52,       0.00,      -0.00,      -2.90,     324.03,       0.00,     1073.8,     1073.8,     -0.108,     -0.000,      1.290,        0.0,        0.0,     1952.8,      0.000,   -123.478,     118560,      91422,    552.116,    -41.330,       0.00,       0.00,     120.83,       0.00,   -427.680
255,     320.91,      94083,     120.36,     120.36,       0.00,      -0.00,      -2.84,     320.91,       0.00,     1083.1,     1083.1,     -0.113,     -0.000,      1.290,        0.0,        0.0,     1950.8,      0.000,   -117.492,     118827,      95298,    552.116,    -41.036,       0.00,       0.00,     120.83,       0.00,   -427.793
256,     317.77,      98113,     123.10,     123.10,       0.00,      -0.00,      -2.73,     317.77,       0.00,     1092.1,     1092.1,     -0.117,     -0.000,      1.289,        0.0,        0.0,     1947.4,      0.000,   -109.826,     119089,      99199,    552.116,    -40.726,       0.00,       0.00,     120.83,       0.00,   -427.909
257,     314.60,     102150,     125.68,     125.68,       0.00,      -0.00,      -2.58,     314.60,       0.00,     1100.7,     1100.7,     -0.121,     -0.000,      1.288,        0.0,        0.0,     1943.9,      0.000,   -101.006,     119346,     103089,    552.116,    -40.401,       0.00,       0.00,     120.83,       0.00,   -428.031
258,     311.40,     106149,     128.07,     128.07,       0.00,      -0.00,      -2.40,     311.40,       0.00,     1109.0,     1109.0,     -0.125,     -0.000,      1.288,        0.0,        0.0,     1940.4,      0.000,    -91.416,     119595,     106934,    552.116,    -40.059,       0.00,       0.00,     120.83,       0.00,   -428.156
259,     308.17,     110070,     130.26,     130.26,       0.00,      -0.00,      -2.18,     308.17,       0.00,     1116.7,     1116.7,     -0.129,     -0.000,      1.287,        0.0,        0.0,     1936.2,      0.000,    -81.383,     119839,     110704,    552.116,    -39.703,       0.00,       0.00,     120.83,       0.00,   -428.285
260,     304.91,     113876,     132.21,     132.21,       0.00,      -0.00,      -1.95,     304.91,       0.00,     1123.9,     1123.9,     -0.133,     -0.000,      1.287,        0.0,        0.0,     1932.0,      0.000,    -71.156,     120075,     114370,    552.116,    -39.330,       0.00,       0.00,     120.83,       0.00,   -428.418
261,     301.63,     117539,     133.92,     133.92,       0.00,      -0.00,      -1.71,     301.63,       0.00,     1130.5,     1130.5,     -0.137,     -0.000,      1.287,        0.0,        0.0,     1927.4,      0.000,    -60.947,     120304,     117908,    552.116,    -38.943,       0.00,       0.00,     120.83,       0.00,   -428.555
262,     298.33,     121034,     135.37,     135.37,       0.00,      -0.00,      -1.45,     298.33,       0.00,     1136.5,     1136.5,     -0.140,     -0.000,      1.286,        0.0,        0.0,     1921.8,      0.000,    -50.921,     120525,     121296,    552.116,    -38.542,       0.00,       0.00,     120.83,       0.00,   -428.695
263,     295.00,     124340,     136.56,     136.56,       0.00,      -0.00,      -1.19,     295.00,       0.00,     1142.0,     1142.0,     -0.143,     -0.000,      1.286,        0.0,        0.0,     1916.2,      0.000,    -41.218,     120737,     124514,    552.116,    -38.126,       0.00,       0.00,     120.83,       0.00,   -428.837
264,     291.65,     127444,     137.50,     137.50,       0.00,      -0.00,      -0.94,     291.65,       0.00,     1146.9,     1146.9,     -0.145,     -0.000,      1.286,        0.0,        0.0,     1910.3,      0.000,    -31.916,     120940,     127550,    552.116,    -37.698,       0.00,       0.00,     120.83,       0.00,   -428.983
265,     288.27,     130337,     138.19,     138.19,       0.00,      -0.00,      -0.69,     288.27,       0.00,     1151.2,     1151.2,     -0.148,     -0.000,      1.285,        0.0,        0.0,     1904.0,      0.000,    -23.080,     121133,     130394,    552.116,    -37.256,       0.00,       0.00,     120.83,       0.00,   -429.130
266,     284.87,     133014,     138.64,     138.64,       0.00,      -0.00,      -0.45,     284.87,       0.00,     1155.0,     1155.0,     -0.150,     -0.000,      1.285,        0.0,        0.0,     1897.8,      0.000,    -14.756,     121316,     133037,    552.116,    -36.803,       0.00,       0.00,     120.83,       0.00,   -429.280
267,     281.46,     135473,     138.85,     138.85,       0.00,      -0.00,      -0.22,     281.46,       0.00,     1158.3,     1158.3,     -0.151,     -0.000,      1.285,        0.0,        0.0,     1890.6,      0.000,     -7.101,     121488,     135478,    552.116,    -36.339,       0.00,       0.00,     120.83,       0.00,   -429.431
268,     278.02,     137721,     138.87,     138.87,       0.00,      -0.00,      -0.02,     278.02,       0.00,     1161.0,     1161.0,     -0.153,     -0.000,      1.285,        0.0,        0.0,     1882.9,      0.000,     -0.671,     121647,     137570,    552.116,    -35.864,       0.00,       0.00,     120.83,       0.00,   -429.584
269,     274.57,     139791,     138.67,     138.67,       0.00,      -0.00,       0.20,     274.57,       0.00,     1163.4,     1163.4,     -0.154,     -0.000,      1.285,        0.0,        0.0,     1875.2,      0.000,      6.218,     121793,     139773,    552.116,    -35.380,       0.00,       0.00,     120.83,       0.00,   -429.737
270,     271.09,     141636,     138.28,     138.28,       0.00,      -0.00,       0.39,     271.09,       0.00,     1165.3,     1165.3,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1867.0,      0.000,     11.788,     121924,     141573,    552.116,    -34.887,       0.00,       0.00,     120.83,       0.00,   -429.892
271,     267.61,     143298,     137.72,     137.72,       0.00,      -0.00,       0.56,     267.61,       0.00,     1166.8,     1166.8,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1858.8,      0.000,     16.933,     122041,     143166,    552.116,    -34.386,       0.00,       0.00,     120.83,       0.00,   -430.047
272,     264.10,     144785,     137.00,     137.00,       0.00,      -0.00,       0.72,     264.10,       0.00,     1168.0,     1168.0,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1850.6,      0.000,     21.659,     122140,     144566,    552.116,    -33.878,       0.00,       0.00,     120.83,       0.00,   -430.202
273,     260.58,     146106,     136.13,     136.13,       0.00,      -0.00,       0.87,     260.58,       0.00,     1168.8,     1168.8,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1841.2,      0.000,     25.987,     122221,     145786,    552.116,    -33.363,       0.00,       0.00,     120.83,       0.00,   -430.358
274,     257.05,     147272,     135.13,     135.13,       0.00,      -0.00,       1.00,     257.05,       0.00,     1169.3,     1169.3,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1831.4,      0.000,     29.943,     122283,     146840,    552.116,    -32.842,       0.00,       0.00,     120.83,       0.00,   -430.513
275,     253.51,     148293,     134.01,     134.01,       0.00,      -0.00,       1.12,     253.51,       0.00,     1169.5,     1169.5,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1821.6,      0.000,     33.546,     122323,     147744,    552.116,    -32.316,       0.00,       0.00,     120.83,       0.00,   -430.668
276,     249.96,     149180,     132.78,     132.78,       0.00,      -0.00,       1.23,     249.96,       0.00,     1169.5,     1169.5,     -0.155,     -0.000,      1.284,        0.0,        0.0,     1810.5,      0.000,     36.813,     122341,     148510,    552.116,    -31.785,       0.00,       0.00,     120.83,       0.00,   -430.823
277,     246.39,     149944,     131.46,     131.46,       0.00,      -0.00,       1.33,     246.39,       0.00,     1169.2,     1169.2,     -0.154,     -0.000,      1.284,        0.0,        0.0,     1799.4,      0.000,     39.762,     122334,     149153,    552.116,    -31.250,       0.00,       0.00,     120.83,       0.00,   -430.977
278,     242.82,     150597,     130.05,     130.05,       0.00,      -0.00,       1.41,     242.82,       0.00,     1168.7,     1168.7,     -0.153,     -0.000,      1.284,        0.0,        0.0,     1788.1,      0.000,     42.402,     122301,     149687,    552.116,    -30.711,       0.00,       0.00,     120.83,       0.00,   -431.130
279,     239.24,     151151,     128.56,     128.56,       0.00,      -0.00,       1.48,     239.24,       0.00,     1168.0,     1168.0,     -0.152,     -0.000,      1.284,        0.0,        0.0,     1776.2,      0.000,     44.741,     122239,     150125,    552.116,    -30.170,       0.00,       0.00,     120.83,       0.00,   -431.282
280,     235.66,     151618,     127.02,     127.02,       0.00,      -0.00,       1.55,     235.66,       0.00,     1167.2,     1167.2,     -0.151,     -0.000,      1.284,        0.0,        0.0,     1764.4,      0.000,     46.792,     122148,     150482,    552.116,    -29.626,       0.00,       0.00,     120.83,       0.00,   -431.434
281,     232.07,     152010,     125.42,     125.42,       0.00,      -0.00,       1.60,     232.07,       0.00,     1166.2,     1166.2,     -0.150,     -0.000,      1.284,        0.0,        0.0,     1752.0,      0.000,     48.561,     122024,     150772,    552.116,    -29.080,       0.00,       0.00,     120.83,       0.00,   -431.584
282,     228.47,     152339,     123.78,     123.78,       0.00,      -0.00,       1.64,     228.47,       0.00,     1165.1,     1165.1,     -0.149,     -0.000,      1.284,        0.0,        0.0,     1738.8,      0.000,     50.056,     121868,     151007,    552.116,    -28.532,       0.00,       0.00,     120.83,       0.00,   -431.733
283,     224.88,     152618,     122.11,     122.11,       0.00,      -0.00,       1.67,     224.88,       0.00,     1163.9,     1163.9,     -0.148,     -0.000,      1.285,        0.0,        0.0,     1725.5,      0.000,     51.294,     121676,     151203,    552.116,    -27.983,       0.00,       0.00,     120.83,       0.00,   -431.881
284,     221.28,     152860,     120.41,     120.41,       0.00,      -0.00,       1.69,     221.28,       0.00,     1162.6,     1162.6,     -0.147,     -0.000,      1.285,        0.0,        0.0,     1711.9,      0.000,     52.281,     121447,     151371,    552.116,    -27.434,       0.00,       0.00,     120.83,       0.00,   -432.028
285,     217.69,     153077,     118.71,     118.71,       0.00,      -0.00,       1.71,     217.69,       0.00,     1161.2,     1161.2,     -0.145,     -0.000,      1.285,        0.0,        0.0,     1698.0,      0.000,     53.028,     121181,     151525,    552.116,    -26.883,       0.00,       0.00,     120.83,       0.00,   -432.173
286,     214.09,     153281,     116.99,     116.99,       0.00,      -0.00,       1.71,     214.09,       0.00,     1159.8,     1159.8,     -0.144,     -0.000,      1.285,        0.0,        0.0,     1684.0,      0.000,     53.565,     120876,     151681,    552.116,    -26.333,       0.00,       0.00,     120.83,       0.00,   -432.317
287,     210.50,     153481,     115.28,     115.28,       0.00,      -0.00,       1.72,     210.50,       0.00,     1158.4,     1158.4,     -0.143,     -0.000,      1.285,        0.0,        0.0,     1669.1,      0.000,     53.992,     120531,     151879,    552.116,    -25.782,       0.00,       0.00,     120.83,       0.00,   -432.460
288,     206.91,     153684,     113.56,     113.56,       0.00,      -0.00,       1.71,     206.91,       0.00,     1157.0,     1157.0,     -0.141,     -0.000,      1.285,        0.0,        0.0,     1653.7,      0.000,     54.203,     120146,     152092,    552.116,    -25.231,       0.00,       0.00,     120.83,       0.00,   -432.601
289,     203.33,     153903,     111.86,     111.86,       0.00,      -0.00,       1.70,     203.33,       0.00,     1155.5,     1155.5,     -0.140,     -0.000,      1.285,        0.0,        0.0,     1638.4,      0.000,     54.211,     119722,     152331,    552.116,    -24.680,       0.00,       0.00,     120.83,       0.00,   -432.741
290,     199.76,     154146,     110.18,     110.18,       0.00,      -0.00,       1.68,     199.76,       0.00,     1154.1,     1154.1,     -0.139,     -0.000,      1.285,        0.0,        0.0,     1622.4,      0.000,     54.036,     119257,     152606,    552.116,    -24.130,       0.00,       0.00,     120.83,       0.00,   -432.880
291,     196.19,     154427,     108.51,     108.51,       0.00,      -0.00,       1.66,     196.19,       0.00,     1152.8,     1152.8,     -0.138,     -0.000,      1.285,        0.0,        0.0,     1606.3,      0.000,     53.694,     118754,     152925,    552.116,    -23.580,       0.00,       0.00,     120.83,       0.00,   -433.017
292,     192.64,     154753,     106.88,     106.88,       0.00,      -0.00,       1.64,     192.64,       0.00,     1151.4,     1151.4,     -0.136,     -0.000,      1.285,        0.0,        0.0,     1590.2,      0.000,     53.206,     118213,     153298,    552.116,    -23.030,       0.00,       0.00,     120.83,       0.00,   -433.153
293,     189.09,     155135,     105.27,     105.27,       0.00,      -0.00,       1.61,     189.09,       0.00,     1150.2,     1150.2,     -0.135,     -0.000,      1.285,        0.0,        0.0,     1572.7,      0.000,     52.593,     117636,     153732,    552.116,    -22.481,       0.00,       0.00,     120.83,       0.00,   -433.289
294,     185.56,     155582,     103.70,     103.70,       0.00,      -0.00,       1.57,     185.56,       0.00,     1149.0,     1149.0,     -0.134,     -0.000,      1.285,        0.0,        0.0,     1555.3,      0.000,     51.865,     117025,     154234,    552.116,    -21.933,       0.00,       0.00,     120.83,       0.00,   -433.423
295,     182.04,     156101,     102.16,     102.16,       0.00,      -0.00,       1.54,     182.04,       0.00,     1148.0,     1148.0,     -0.133,     -0.000,      1.285,        0.0,        0.0,     1537.4,      0.000,     51.066,     116382,     154811,    552.116,    -21.385,       0.00,       0.00,     120.83,       0.00,   -433.555
296,     178.54,     156699,     100.66,     100.66,       0.00,      -0.00,       1.50,     178.54,       0.00,     1147.0,     1147.0,     -0.132,     -0.000,      1.286,        0.0,        0.0,     1518.6,      0.000,     50.223,     115709,     155467,    552.116,    -20.837,       0.00,       0.00,     120.83,       0.00,   -433.687
297,     175.05,     157382,      99.19,      99.19,       0.00,      -0.00,       1.47,     175.05,       0.00,     1146.2,     1146.2,     -0.131,     -0.000,      1.286,        0.0,        0.0,     1499.8,      0.000,     49.367,     115010,     156206,    552.116,    -20.290,       0.00,       0.00,     120.83,       0.00,   -433.818
298,     171.58,     158152,      97.76,      97.76,       0.00,      -0.00,       1.43,     171.58,       0.00,     1145.5,     1145.5,     -0.130,     -0.000,      1.286,        0.0,        0.0,     1481.8,      0.000,     48.528,     114286,     157028,    552.116,    -19.743,       0.00,       0.00,     120.83,       0.00,   -433.949
299,     168.14,     159008,      96.36,      96.36,       0.00,      -0.00,       1.40,     168.14,       0.00,     1144.8,     1144.8,     -0.129,     -0.000,      1.286,        0.0,        0.0,     1464.6,      0.000,     47.733,     113539,     157930,    552.116,    -19.197,       0.00,       0.00,     120.83,       0.00,   -434.078
300,     164.71,     159946,      94.98,      94.98,       0.00,      -0.00,       1.37,     164.71,       0.00,     1144.3,     1144.3,     -0.129,     -0.000,      1.286,        0.0,        0.0,     1447.5,      0.000,     46.994,     112774,     158911,    552.116,    -18.650,       0.00,       0.00,     120.83,       0.00,   -434.207
301,     161.30,     160966,      93.64,      93.64,       0.00,      -0.00,       1.35,     161.30,       0.00,     1143.9,     1143.9,     -0.128,     -0.000,      1.286,        0.0,        0.0,     1429.2,      0.000,     46.374,     111994,     159967,    552.116,    -18.104,       0.00,       0.00,     120.83,       0.00,   -434.335
302,     157.92,     162064,      92.31,      92.31,       0.00,      -0.00,       1.32,     157.92,       0.00,     1143.5,     1143.5,     -0.127,     -0.000,      1.286,        0.0,        0.0,     1409.0,      0.000,     45.904,     111202,     161095,    552.116,    -17.558,       0.00,       0.00,     120.83,       0.00,   -434.462
303,     154.57,     163235,      91.01,      91.01,       0.00,      -0.00,       1.31,     154.57,       0.00,     1143.3,     1143.3,     -0.127,     -0.000,      1.286,        0.0,        0.0,     1388.7,      0.000,     45.615,     110401,     162288,    552.116,    -17.013,       0.00,       0.00,     120.83,       0.00,   -434.589
304,     151.24,     164469,      89.71,      89.71,       0.00,      -0.00,       1.29,     151.24,       0.00,     1143.1,     1143.1,     -0.126,     -0.000,      1.286,        0.0,        0.0,     1367.7,      0.000,     45.537,     109593,     163538,    552.116,    -16.467,       0.00,       0.00,     120.83,       0.00,   -434.715
305,     147.94,     165754,      88.42,      88.42,       0.00,      -0.00,       1.29,     147.94,       0.00,     1142.9,     1142.9,     -0.126,     -0.000,      1.286,        0.0,        0.0,     1346.1,      0.000,     45.680,     108782,     164831,    552.116,    -15.923,       0.00,       0.00,     120.83,       0.00,   -434.840
306,     144.67,     167076,      87.14,      87.14,       0.00,      -0.00,       1.29,     144.67,       0.00,     1142.8,     1142.8,     -0.125,     -0.000,      1.286,        0.0,        0.0,     1324.4,      0.000,     46.063,     107969,     166150,    552.116,    -15.379,       0.00,       0.00,     120.83,       0.00,   -434.966
307,     141.43,     168420,      85.84,      85.84,       0.00,      -0.00,       1.29,     141.43,       0.00,     1142.6,     1142.6,     -0.125,     -0.000,      1.286,        0.0,        0.0,     1302.3,      0.000,     46.684,     107158,     167482,    552.116,    -14.836,       0.00,       0.00,     120.83,       0.00,   -435.090
308,     138.22,     169769,      84.53,      84.53,       0.00,      -0.00,       1.31,     138.22,       0.00,     1142.4,     1142.4,     -0.124,     -0.000,      1.286,        0.0,        0.0,     1280.0,      0.000,     47.576,     106350,     168807,    552.116,    -14.294,       0.00,       0.00,     120.83,       0.00,   -435.214
309,     135.05,     171102,      83.21,      83.21,       0.00,      -0.00,       1.33,     135.05,       0.00,     1142.1,     1142.1,     -0.124,     -0.000,      1.286,        0.0,        0.0,     1257.6,      0.000,     48.726,     105548,     170105,    552.116,    -13.754,       0.00,       0.00,     120.83,       0.00,   -435.338
310,     131.91,     172399,      81.86,      81.86,       0.00,      -0.00,       1.35,     131.91,       0.00,     1141.8,     1141.8,     -0.123,     -0.000,      1.286,        0.0,        0.0,     1234.6,      0.000,     50.140,     104752,     171357,    552.116,    -13.216,       0.00,       0.00,     120.83,       0.00,   -435.461
311,     128.81,     173639,      80.48,      80.48,       0.00,      -0.00,       1.38,     128.81,       0.00,     1141.3,     1141.3,     -0.122,     -0.000,      1.286,        0.0,        0.0,     1211.6,      0.000,     51.822,     103966,     172540,    552.116,    -12.681,       0.00,       0.00,     120.83,       0.00,   -435.583
312,     125.74,     174799,      79.06,      79.06,       0.00,      -0.00,       1.41,     125.74,       0.00,     1140.7,     1140.7,     -0.122,     -0.000,      1.286,        0.0,        0.0,     1188.4,      0.000,     53.772,     103191,     173630,    552.116,    -12.149,       0.00,       0.00,     120.83,       0.00,   -435.705
313,     122.72,     175855,      77.61,      77.61,       0.00,      -0.00,       1.45,     122.72,       0.00,     1139.9,     1139.9,     -0.121,     -0.000,      1.286,        0.0,        0.0,     1164.0,      0.000,     55.997,     102430,     174604,    552.116,    -11.620,       0.00,       0.00,     120.83,       0.00,   -435.826
314,     119.73,     176786,      76.12,      76.12,       0.00,      -0.00,       1.49,     119.73,       0.00,     1138.8,     1138.8,     -0.120,     -0.000,      1.286,        0.0,        0.0,     1139.6,      0.000,     58.493,     101684,     175439,    552.116,    -11.096,       0.00,       0.00,     120.83,       0.00,   -435.946
315,     116.79,     177567,      74.58,      74.58,       0.00,      -0.00,       1.54,     116.79,       0.00,     1137.6,     1137.6,     -0.119,     -0.000,      1.286,        0.0,        0.0,     1114.9,      0.000,     61.263,     100954,     176111,    552.116,    -10.578,       0.00,       0.00,     120.83,       0.00,   -436.065
