CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
223,     605.28,     195574,     333.62,     336.91,     336.91,       0.00,       3.30,     605.28,       0.00,     1223.4,     1223.4,     -0.409,     -0.000,      1.281,        1.0,        0.0,      986.6,      0.000,    151.318,      99000,     184822,    705.263,     -9.137,       0.00,       0.00,     120.83,       0.00,       -337
224,     602.47,     194080,     330.35,     333.62,     333.62,       0.00,       3.27,     602.47,       0.00,     1220.3,     1220.3,     -0.404,     -0.000,      1.281,        1.0,        0.0,      994.7,      0.000,    149.259,      99000,     183766,    705.263,     -8.584,       0.00,       0.00,     120.83,       0.00,       -338
225,     599.59,     192623,     327.10,     330.35,     330.35,       0.00,       3.24,     599.59,       0.00,     1217.4,     1217.4,     -0.400,     -0.000,      1.281,        1.0,        0.0,     1002.9,      0.000,    147.410,      99000,     182712,    705.263,     -8.023,       0.00,       0.00,     120.83,       0.00,       -338
226,     596.64,     191201,     323.88,     327.10,     327.10,       0.00,       3.22,     596.64,       0.00,     1214.4,     1214.4,     -0.395,     -0.000,      1.281,        1.0,        0.0,     1011.4,      0.000,    145.787,      99000,     181659,    705.263,     -7.455,       0.00,       0.00,     120.83,       0.00,       -339
227,     593.64,     189809,     320.67,     323.88,     323.88,       0.00,       3.21,     593.64,       0.00,     1211.5,     1211.5,     -0.390,     -0.000,      1.282,        1.0,        0.0,     1019.9,      0.000,    144.388,      99000,     180600,    705.263,     -6.878,       0.00,       0.00,     120.83,       0.00,       -339
228,     590.57,     188445,     317.47,     320.67,     320.67,       0.00,       3.20,     590.57,       0.00,     1208.7,     1208.7,     -0.386,     -0.000,      1.282,        1.0,        0.0,     1027.8,      0.000,    143.212,      99000,     179529,    705.263,     -6.294,       0.00,       0.00,     120.83,       0.00,       -339
229,     587.44,     187105,     314.28,     317.47,     317.47,       0.00,       3.19,     587.44,       0.00,     1205.8,     1205.8,     -0.381,     -0.000,      1.282,        1.0,        0.0,     1035.4,      0.000,    142.272,      99000,     178444,    705.263,     -5.702,       0.00,       0.00,     120.83,       0.00,       -340
230,     584.24,     185787,     311.10,     314.28,     314.28,       0.00,       3.18,     584.24,       0.00,     1203.0,     1203.0,     -0.377,     -0.000,      1.282,        1.0,        0.0,     1042.8,      0.000,    141.579,      99000,     177346,    705.263,     -5.102,       0.00,       0.00,     120.83,       0.00,       -340
231,     580.98,     184487,     307.92,     311.10,     311.10,       0.00,       3.18,     580.98,       0.00,     1200.2,     1200.2,     -0.372,     -0.000,      1.282,        1.0,        0.0,     1049.9,      0.000,    141.129,      99000,     176228,    705.263,     -4.496,       0.00,       0.00,     120.83,       0.00,       -341
232,     577.66,     183200,     304.74,     307.92,     307.92,       0.00,       3.18,     577.66,       0.00,     1197.5,     1197.5,     -0.368,     -0.000,      1.282,        1.0,        0.0,     1057.0,      0.000,    140.930,      99000,     175092,    705.263,     -3.882,       0.00,       0.00,     120.83,       0.00,       -341
233,     574.28,     181924,     301.55,     304.74,     304.74,       0.00,       3.19,     574.28,       0.00,     1194.7,     1194.7,     -0.363,     -0.000,      1.283,        1.0,        0.0,     1063.3,      0.000,    140.960,      99000,     173930,    705.263,     -3.261,       0.00,       0.00,     120.83,       0.00,       -341
234,     570.84,     180655,     298.35,     301.55,     301.55,       0.00,       3.20,     570.84,       0.00,     1192.0,     1192.0,     -0.359,     -0.000,      1.283,        1.0,        0.0,     1069.4,      0.000,    141.227,      99000,     172745,    705.263,     -2.633,       0.00,       0.00,     120.83,       0.00,       -342
235,     567.33,     179390,     295.14,     298.35,     298.35,       0.00,       3.21,     567.33,       0.00,     1189.2,     1189.2,     -0.355,     -0.000,      1.283,        1.0,        0.0,     1075.4,      0.000,    141.720,      99000,     171536,    705.263,     -1.999,       0.00,       0.00,     120.83,       0.00,       -342
236,     563.76,     178126,     291.91,     295.14,     295.14,       0.00,       3.23,     563.76,       0.00,     1186.5,     1186.5,     -0.350,     -0.000,      1.283,        1.0,        0.0,     1081.0,      0.000,    142.406,      99000,     170302,    705.263,     -1.358,       0.00,       0.00,     120.83,       0.00,       -342
237,     560.14,     176859,     288.66,     291.91,     291.91,       0.00,       3.25,     560.14,       0.00,     1183.7,     1183.7,     -0.346,     -0.000,      1.283,        1.0,        0.0,     1086.7,      0.000,    143.302,      99000,     169041,    705.263,     -0.711,       0.00,       0.00,     120.83,       0.00,       -343
238,     556.45,     175587,     285.38,     288.66,     288.66,       0.00,       3.27,     556.45,       0.00,     1180.9,     1180.9,     -0.342,     -0.000,      1.283,        1.0,        0.0,     1091.4,      0.000,    144.372,      99000,     167748,    705.263,     -0.059,       0.00,       0.00,     120.83,       0.00,       -343
239,     552.70,     174308,     282.09,     285.38,     285.38,       0.00,       3.30,     552.70,       0.00,     1178.1,     1178.1,     -0.337,     -0.000,      1.283,        1.0,        0.0,     1096.1,      0.000,    145.616,      99000,     166428,    705.263,      0.600,       0.00,       0.00,     120.83,       0.00,       -343
240,     548.90,     173020,     278.76,     282.09,     282.09,       0.00,       3.32,     548.90,       0.00,     1175.3,     1175.3,     -0.333,     -0.000,      1.284,        1.0,        0.0,     1100.5,      0.000,    147.008,      99000,     165081,    705.263,      1.263,       0.00,       0.00,     120.83,       0.00,       -344
241,     545.03,     171720,     275.41,     278.76,     278.76,       0.00,       3.35,     545.03,       0.00,     1172.4,     1172.4,     -0.328,     -0.000,      1.284,        1.0,        0.0,     1104.8,      0.000,    148.531,      99000,     163706,    705.263,      1.932,       0.00,       0.00,     120.83,       0.00,       -344
242,     541.11,     170406,     272.03,     275.41,     275.41,       0.00,       3.38,     541.11,       0.00,     1169.5,     1169.5,     -0.324,     -0.000,      1.284,        1.0,        0.0,     1108.9,      0.000,    150.165,      99000,     162305,    705.263,      2.605,       0.00,       0.00,     120.83,       0.00,       -344
243,     537.13,     169077,     268.62,     272.03,     272.03,       0.00,       3.41,     537.13,       0.00,     1166.6,     1166.6,     -0.320,     -0.000,      1.284,        1.0,        0.0,     1112.7,      0.000,    151.886,      99000,     160878,    705.263,      3.283,       0.00,       0.00,     120.83,       0.00,       -345
244,     533.09,     167732,     265.18,     268.62,     268.62,       0.00,       3.44,     533.09,       0.00,     1163.6,     1163.6,     -0.315,     -0.000,      1.284,        1.0,        0.0,     1116.5,      0.000,    153.683,      99000,     159427,    705.263,      3.965,       0.00,       0.00,     120.83,       0.00,       -345
245,     529.00,     166372,     261.71,     265.18,     265.18,       0.00,       3.47,     529.00,       0.00,     1160.6,     1160.6,     -0.311,     -0.000,      1.285,        1.0,        0.0,     1119.5,      0.000,    155.524,      99000,     157950,    705.263,      4.651,       0.00,       0.00,     120.83,       0.00,       -345
246,     524.85,     164996,     258.21,     261.71,     261.71,       0.00,       3.50,     524.85,       0.00,     1157.6,     1157.6,     -0.306,     -0.000,      1.285,        1.0,        0.0,     1122.3,      0.000,    157.405,      99000,     156453,    705.263,      5.340,       0.00,       0.00,     120.83,       0.00,       -346
247,     520.65,     163605,     254.69,     258.21,     258.21,       0.00,       3.52,     520.65,       0.00,     1154.5,     1154.5,     -0.302,     -0.000,      1.285,        1.0,        0.0,     1124.7,      0.000,    159.306,      99000,     154935,    705.263,      6.032,       0.00,       0.00,     120.83,       0.00,       -346
248,     516.39,     162200,     251.15,     254.69,     254.69,       0.00,       3.54,     516.39,       0.00,     1151.3,     1151.3,     -0.297,     -0.000,      1.285,        1.0,        0.0,     1126.4,      0.000,    161.211,      99000,     153398,    705.263,      6.727,       0.00,       0.00,     120.83,       0.00,       -346
249,     512.08,     160780,     247.58,     251.15,     251.15,       0.00,       3.57,     512.08,       0.00,     1148.1,     1148.1,     -0.292,     -0.000,      1.285,        1.0,        0.0,     1128.1,      0.000,    163.123,      99000,     151848,    705.263,      7.425,       0.00,       0.00,     120.83,       0.00,       -347
250,     507.71,     159347,     243.99,     247.58,     247.58,       0.00,       3.59,     507.71,       0.00,     1144.9,     1144.9,     -0.288,     -0.000,      1.285,        1.0,        0.0,     1129.6,      0.000,    165.023,      99000,     150285,    705.263,      8.124,       0.00,       0.00,     120.83,       0.00,       -347
251,     503.30,     157901,     240.39,     243.99,     243.99,       0.00,       3.61,     503.30,       0.00,     1141.6,     1141.6,     -0.283,     -0.000,      1.286,        1.0,        0.0,     1131.0,      0.000,    166.902,      99000,     148713,    705.263,      8.826,       0.00,       0.00,     120.83,       0.00,       -347
252,     498.83,     156441,     236.77,     240.39,     240.39,       0.00,       3.62,     498.83,       0.00,     1138.2,     1138.2,     -0.279,     -0.000,      1.286,        1.0,        0.0,     1132.2,      0.000,    168.749,      99000,     147133,    705.263,      9.529,       0.00,       0.00,     120.83,       0.00,       -347
253,     494.31,     154970,     233.13,     236.77,     236.77,       0.00,       3.64,     494.31,       0.00,     1134.9,     1134.9,     -0.274,     -0.000,      1.286,        1.0,        0.0,     1133.2,      0.000,    170.551,      99000,     145546,    705.263,     10.233,       0.00,       0.00,     120.83,       0.00,       -348
254,     489.74,     153488,     229.48,     233.13,     233.13,       0.00,       3.65,     489.74,       0.00,     1131.4,     1131.4,     -0.269,     -0.000,      1.286,        1.0,        0.0,     1134.1,      0.000,    172.309,      99000,     143955,    705.263,     10.937,       0.00,       0.00,     120.83,       0.00,       -348
255,     485.13,     151998,     225.83,     229.48,     229.48,       0.00,       3.66,     485.13,       0.00,     1128.0,     1128.0,     -0.265,     -0.000,      1.286,        1.0,        0.0,     1134.1,      0.000,    173.997,      99000,     142357,    705.263,     11.643,       0.00,       0.00,     120.83,       0.00,       -348
256,     480.46,     150501,     222.17,     225.83,     225.83,       0.00,       3.66,     480.46,       0.00,     1124.5,     1124.5,     -0.260,     -0.000,      1.287,        1.0,        0.0,     1134.1,      0.000,    175.640,      99000,     140764,    705.263,     12.348,       0.00,       0.00,     120.83,       0.00,       -348
257,     475.76,     148998,     218.50,     222.17,     222.17,       0.00,       3.66,     475.76,       0.00,     1120.9,     1120.9,     -0.256,     -0.000,      1.287,        1.0,        0.0,     1133.5,      0.000,    177.247,      99000,     139180,    705.263,     13.053,       0.00,       0.00,     120.83,       0.00,       -349
258,     471.00,     147492,     214.84,     218.50,     218.50,       0.00,       3.66,     471.00,       0.00,     1117.3,     1117.3,     -0.251,     -0.000,      1.287,        1.0,        0.0,     1132.6,      0.000,    178.783,      99000,     137599,    705.263,     13.757,       0.00,       0.00,     120.83,       0.00,       -349
259,     466.20,     145983,     211.18,     214.84,     214.84,       0.00,       3.66,     466.20,       0.00,     1113.7,     1113.7,     -0.246,     -0.000,      1.287,        1.0,        0.0,     1131.6,      0.000,    180.252,      99000,     136024,    705.263,     14.461,       0.00,       0.00,     120.83,       0.00,       -349
260,     461.36,     144472,     207.53,     211.18,     211.18,       0.00,       3.65,     461.36,       0.00,     1110.0,     1110.0,     -0.242,     -0.000,      1.288,        1.0,        0.0,     1130.1,      0.000,    181.645,      99000,     134456,    705.263,     15.163,       0.00,       0.00,     120.83,       0.00,       -349
261,     456.48,     142962,     203.88,     207.53,     207.53,       0.00,       3.65,     456.48,       0.00,     1106.3,     1106.3,     -0.237,     -0.000,      1.288,        1.0,        0.0,     1128.7,      0.000,    182.966,      99000,     132897,    705.263,     15.864,       0.00,       0.00,     120.83,       0.00,       -350
262,     451.56,     141453,     200.25,     203.88,     203.88,       0.00,       3.64,     451.56,       0.00,     1102.6,     1102.6,     -0.233,     -0.000,      1.288,        1.0,        0.0,     1126.9,      0.000,    184.203,      99000,     131348,    705.263,     16.563,       0.00,       0.00,     120.83,       0.00,       -350
263,     446.59,     139947,     196.62,     200.25,     200.25,       0.00,       3.62,     446.59,       0.00,     1098.8,     1098.8,     -0.228,     -0.000,      1.288,        1.0,        0.0,     1125.0,      0.000,    185.364,      99000,     129811,    705.263,     17.261,       0.00,       0.00,     120.83,       0.00,       -350
264,     441.59,     138446,     193.02,     196.62,     196.62,       0.00,       3.61,     441.59,       0.00,     1095.1,     1095.1,     -0.224,     -0.000,      1.289,        1.0,        0.0,     1122.8,      0.000,    186.441,      99000,     128286,    705.263,     17.955,       0.00,       0.00,     120.83,       0.00,       -350
265,     436.56,     136952,     189.43,     193.02,     193.02,       0.00,       3.59,     436.56,       0.00,     1091.2,     1091.2,     -0.220,     -0.000,      1.289,        1.0,        0.0,     1119.9,      0.000,    187.431,      99000,     126774,    705.263,     18.648,       0.00,       0.00,     120.83,       0.00,       -351
266,     431.49,     135465,     185.86,     189.43,     189.43,       0.00,       3.57,     431.49,       0.00,     1087.4,     1087.4,     -0.215,     -0.000,      1.289,        1.0,        0.0,     1117.1,      0.000,    188.345,      99000,     125280,    705.263,     19.337,       0.00,       0.00,     120.83,       0.00,       -351
267,     426.38,     133990,     182.32,     185.86,     185.86,       0.00,       3.54,     426.38,       0.00,     1083.6,     1083.6,     -0.211,     -0.000,      1.289,        1.0,        0.0,     1113.3,      0.000,    189.167,      99000,     123799,    705.263,     20.023,       0.00,       0.00,     120.83,       0.00,       -351
268,     421.24,     132528,     178.81,     182.32,     182.32,       0.00,       3.51,     421.24,       0.00,     1079.7,     1079.7,     -0.207,     -0.000,      1.290,        1.0,        0.0,     1109.5,      0.000,    189.917,      99000,     122340,    705.263,     20.706,       0.00,       0.00,     120.83,       0.00,       -351
269,     416.07,     131078,     175.33,     178.81,     178.81,       0.00,       3.48,     416.07,       0.00,     1075.8,     1075.8,     -0.202,     -0.000,      1.290,        1.0,        0.0,     1105.5,      0.000,    190.589,      99000,     120900,    705.263,     21.386,       0.00,       0.00,     120.83,       0.00,       -351
270,     410.88,     129643,     171.87,     175.33,     175.33,       0.00,       3.45,     410.88,       0.00,     1072.0,     1072.0,     -0.198,     -0.000,      1.290,        1.0,        0.0,     1101.2,      0.000,    191.184,      99000,     119481,    705.263,     22.061,       0.00,       0.00,     120.83,       0.00,       -352
271,     405.65,     128223,     168.45,     171.87,     171.87,       0.00,       3.42,     405.65,       0.00,     1068.1,     1068.1,     -0.194,     -0.000,      1.290,        1.0,        0.0,     1096.9,      0.000,    191.703,      99000,     118086,    705.263,     22.733,       0.00,       0.00,     120.83,       0.00,       -352
272,     400.40,     126820,     165.06,     168.45,     168.45,       0.00,       3.39,     400.40,       0.00,     1064.2,     1064.2,     -0.190,     -0.000,      1.291,        1.0,        0.0,     1092.2,      0.000,    192.139,      99000,     116712,    705.263,     23.401,       0.00,       0.00,     120.83,       0.00,       -352
273,     395.12,     125434,     161.71,     165.06,     165.06,       0.00,       3.35,     395.12,       0.00,     1060.3,     1060.3,     -0.186,     -0.000,      1.291,        1.0,        0.0,     1087.4,      0.000,    192.501,      99000,     115364,    705.263,     24.064,       0.00,       0.00,     120.83,       0.00,       -352
274,     389.83,     124066,     158.39,     161.71,     161.71,       0.00,       3.32,     389.83,       0.00,     1056.4,     1056.4,     -0.182,     -0.000,      1.291,        1.0,        0.0,     1082.4,      0.000,    192.781,      99000,     114039,    705.263,     24.723,       0.00,       0.00,     120.83,       0.00,       -352
275,     384.51,     122717,     155.11,     158.39,     158.39,       0.00,       3.28,     384.51,       0.00,     1052.5,     1052.5,     -0.179,     -0.000,      1.291,        1.0,        0.0,     1077.2,      0.000,    192.980,      99000,     112741,    705.263,     25.377,       0.00,       0.00,     120.83,       0.00,       -353
276,     379.17,     121388,     151.87,     155.11,     155.11,       0.00,       3.24,     379.17,       0.00,     1048.7,     1048.7,     -0.175,     -0.000,      1.292,        1.0,        0.0,     1071.8,      0.000,    193.097,      99000,     111468,    705.263,     26.026,       0.00,       0.00,     120.83,       0.00,       -353
277,     373.81,     120084,     148.67,     151.87,     151.87,       0.00,       3.20,     373.81,       0.00,     1044.8,     1044.8,     -0.171,     -0.000,      1.292,        1.0,        0.0,     1065.2,      0.000,    193.116,      99000,     110218,    705.263,     26.670,       0.00,       0.00,     120.83,       0.00,       -353
278,     368.44,     118806,     145.52,     148.67,     148.67,       0.00,       3.15,     368.44,       0.00,     1040.9,     1040.9,     -0.167,     -0.000,      1.292,        1.0,        0.0,     1058.6,      0.000,    193.065,      99000,     108999,    705.263,     27.309,       0.00,       0.00,     120.83,       0.00,       -353
279,     363.05,     117553,     142.41,     145.52,     145.52,       0.00,       3.11,     363.05,       0.00,     1037.1,     1037.1,     -0.164,     -0.000,      1.292,        1.0,        0.0,     1051.6,      0.000,    192.935,      99000,     107810,    705.263,     27.943,       0.00,       0.00,     120.83,       0.00,       -353
280,     357.65,     116327,     139.35,     142.41,     142.41,       0.00,       3.06,     357.65,       0.00,     1033.3,     1033.3,     -0.160,     -0.000,      1.293,        1.0,        0.0,     1044.5,      0.000,    192.731,      99000,     106652,    705.263,     28.571,       0.00,       0.00,     120.83,       0.00,       -353
281,     352.25,     115128,     136.34,     139.35,     139.35,       0.00,       3.01,     352.25,       0.00,     1029.5,     1029.5,     -0.157,     -0.000,      1.293,        1.0,        0.0,     1037.3,      0.000,    192.449,      99000,     105527,    705.263,     29.195,       0.00,       0.00,     120.83,       0.00,       -354
282,     346.83,     113958,     133.37,     136.34,     136.34,       0.00,       2.97,     346.83,       0.00,     1025.7,     1025.7,     -0.154,     -0.000,      1.293,        1.0,        0.0,     1029.7,      0.000,    192.085,      99000,     104433,    705.263,     29.812,       0.00,       0.00,     120.83,       0.00,       -354
283,     341.41,     112816,     130.45,     133.37,     133.37,       0.00,       2.92,     341.41,       0.00,     1022.0,     1022.0,     -0.150,     -0.000,      1.294,        1.0,        0.0,     1022.1,      0.000,    191.642,      99000,     103374,    705.263,     30.424,       0.00,       0.00,     120.83,       0.00,       -354
284,     335.98,     111707,     127.59,     130.45,     130.45,       0.00,       2.87,     335.98,       0.00,     1018.3,     1018.3,     -0.147,     -0.000,      1.294,        1.0,        0.0,     1013.7,      0.000,    191.104,      99000,     102345,    705.263,     31.030,       0.00,       0.00,     120.83,       0.00,       -354
285,     330.55,     110630,     124.77,     127.59,     127.59,       0.00,       2.82,     330.55,       0.00,     1014.6,     1014.6,     -0.144,     -0.000,      1.294,        1.0,        0.0,     1005.2,      0.000,    190.489,      99000,     101354,    705.263,     31.631,       0.00,       0.00,     120.83,       0.00,       -354
286,     325.12,     109586,     122.00,     124.77,     124.77,       0.00,       2.77,     325.12,       0.00,     1010.9,     1010.9,     -0.141,     -0.000,      1.294,        1.0,        0.0,      996.4,      0.000,    189.791,      99000,     100398,    705.263,     32.226,       0.00,       0.00,     120.83,       0.00,       -354
287,     319.70,     108576,     119.29,     122.00,     122.00,       0.00,       2.71,     319.70,       0.00,     1007.3,     1007.3,     -0.138,     -0.000,      1.295,        1.0,        0.0,      987.4,      0.000,    189.032,      99000,      99477,    705.263,     32.815,       0.00,       0.00,     120.83,       0.00,       -354
288,     314.27,     107601,     116.62,     119.29,     119.29,       0.00,       2.66,     314.27,       0.00,     1003.8,     1003.8,     -0.135,     -0.000,      1.295,        1.0,        0.0,      978.3,      0.000,    188.179,      99000,      98596,    705.263,     33.398,       0.00,       0.00,     120.83,       0.00,       -355
289,     308.86,     106656,     114.01,     116.62,     116.62,       0.00,       2.62,     308.86,       0.00,     1000.3,     1000.3,     -0.132,     -0.000,      1.295,        1.0,        0.0,      968.4,      0.000,    187.570,      99000,      97825,    705.263,     33.976,       0.00,       0.00,     120.83,       0.00,       -355
290,     303.45,     105737,     111.44,     114.01,     114.01,       0.00,       2.57,     303.45,       0.00,      996.8,      996.8,     -0.130,     -0.000,      1.295,        1.0,        0.0,      958.4,      0.000,    186.995,      99000,      97120,    705.263,     34.547,       0.00,       0.00,     120.83,       0.00,       -355
291,     298.05,     104848,     108.91,     111.44,     111.44,       0.00,       2.53,     298.05,       0.00,      993.4,      993.4,     -0.127,     -0.000,      1.296,        1.0,        0.0,      948.2,      0.000,    186.307,      99000,      96451,    705.263,     35.112,       0.00,       0.00,     120.83,       0.00,       -355
292,     292.66,     103989,     106.43,     108.91,     108.91,       0.00,       2.48,     292.66,       0.00,      990.0,      990.0,     -0.124,     -0.000,      1.296,        1.0,        0.0,      937.8,      0.000,    185.502,      99000,      95818,    705.263,     35.672,       0.00,       0.00,     120.83,       0.00,       -355
293,     287.29,     103161,     104.00,     106.43,     106.43,       0.00,       2.43,     287.29,       0.00,      986.7,      986.7,     -0.122,     -0.000,      1.296,        1.0,        0.0,      927.2,      0.000,    184.568,      99000,      95222,    705.263,     36.225,       0.00,       0.00,     120.83,       0.00,       -355
294,     281.94,     102367,     101.62,     104.00,     104.00,       0.00,       2.38,     281.94,       0.00,      983.4,      983.4,     -0.119,     -0.000,      1.296,        1.0,        0.0,      916.3,      0.000,    183.534,      99000,      94664,    705.263,     36.772,       0.00,       0.00,     120.83,       0.00,       -355
295,     276.60,     101602,      99.28,     101.62,     101.62,       0.00,       2.34,     276.60,       0.00,      980.1,      980.1,     -0.117,     -0.000,      1.297,        1.0,        0.0,      905.5,      0.000,    182.247,      99000,      94113,    705.263,     37.313,       0.00,       0.00,     120.83,       0.00,       -355
296,     271.29,     100848,      96.97,      99.28,      99.28,       0.00,       2.31,     271.29,       0.00,      976.9,      976.9,     -0.115,     -0.000,      1.297,        1.0,        0.0,      894.7,      0.000,    180.375,      99000,      93498,    705.263,     37.848,       0.00,       0.00,     120.83,       0.00,       -356
297,     266.00,     100108,      94.70,      96.97,      96.97,       0.00,       2.27,     266.00,       0.00,      973.7,      973.7,     -0.112,     -0.000,      1.297,        1.0,        0.0,      884.0,      0.000,    178.325,      99000,      92907,    705.263,     38.377,       0.00,       0.00,     120.83,       0.00,       -356
298,     260.73,      99384,      92.46,      94.70,      94.70,       0.00,       2.24,     260.73,       0.00,      970.5,      970.5,     -0.110,     -0.000,      1.298,        1.0,        0.0,      872.7,      0.000,    176.092,      99000,      92338,    705.263,     38.899,       0.00,       0.00,     120.83,       0.00,       -356
299,     255.49,      98678,      90.26,      92.46,      92.46,       0.00,       2.20,     255.49,       0.00,      967.3,      967.3,     -0.108,     -0.000,      1.298,        1.0,        0.0,      860.5,      0.000,    173.670,      99000,      91789,    705.263,     39.414,       0.00,       0.00,     120.83,       0.00,       -356
300,     250.28,      97992,      88.10,      90.26,      90.26,       0.00,       2.16,     250.28,       0.00,      964.2,      964.2,     -0.106,     -0.000,      1.298,        1.0,        0.0,      848.2,      0.000,    171.101,      99000,      91267,    705.263,     39.923,       0.00,       0.00,     120.83,       0.00,       -356
301,     245.11,      97328,      85.98,      88.10,      88.10,       0.00,       2.12,     245.11,       0.00,      961.0,      961.0,     -0.103,     -0.000,      1.298,        1.0,        0.0,      835.0,      0.000,    168.368,      99000,      90767,    705.263,     40.425,       0.00,       0.00,     120.83,       0.00,       -356
302,     239.97,      96688,      83.90,      85.98,      85.98,       0.00,       2.08,     239.97,       0.00,      957.9,      957.9,     -0.101,     -0.000,      1.299,        1.0,        0.0,      821.8,      0.000,    165.507,      99000,      90296,    705.263,     40.920,       0.00,       0.00,     120.83,       0.00,       -356
303,     234.86,      96074,      81.86,      83.90,      83.90,       0.00,       2.04,     234.86,       0.00,      954.8,      954.8,     -0.099,     -0.000,      1.299,        1.0,        0.0,      808.5,      0.000,    162.529,      99000,      89854,    705.263,     41.409,       0.00,       0.00,     120.83,       0.00,       -356
304,     229.80,      95483,      79.86,      81.86,      81.86,       0.00,       2.00,     229.80,       0.00,      951.7,      951.7,     -0.097,     -0.000,      1.299,        1.0,        0.0,      795.3,      0.000,    159.588,      99000,      89469,    705.263,     41.891,       0.00,       0.00,     120.83,       0.00,       -356
305,     224.77,      94916,      77.90,      79.86,      79.86,       0.00,       1.96,     224.77,       0.00,      948.7,      948.7,     -0.095,     -0.000,      1.299,        1.0,        0.0,      782.0,      0.000,    156.579,      99000,      89121,    705.263,     42.365,       0.00,       0.00,     120.83,       0.00,       -356
306,     219.79,      94374,      75.98,      77.90,      77.90,       0.00,       1.92,     219.79,       0.00,      945.7,      945.7,     -0.093,     -0.000,      1.300,        1.0,        0.0,      767.8,      0.000,    153.446,      99000,      88794,    705.263,     42.833,       0.00,       0.00,     120.83,       0.00,       -357
307,     214.86,      93860,      74.11,      75.98,      75.98,       0.00,       1.88,     214.86,       0.00,      942.7,      942.7,     -0.092,     -0.000,      1.300,        1.0,        0.0,      753.6,      0.000,    150.223,      99000,      88494,    705.263,     43.294,       0.00,       0.00,     120.83,       0.00,       -357
308,     209.97,      93374,      72.27,      74.11,      74.11,       0.00,       1.84,     209.97,       0.00,      939.7,      939.7,     -0.090,     -0.000,      1.300,        1.0,        0.0,      739.1,      0.000,    146.915,      99000,      88220,    705.263,     43.748,       0.00,       0.00,     120.83,       0.00,       -357
309,     205.13,      92918,      70.48,      72.27,      72.27,       0.00,       1.79,     205.13,       0.00,      936.9,      936.9,     -0.088,     -0.000,      1.300,        1.0,        0.0,      724.5,      0.000,    143.551,      99000,      87973,    705.263,     44.195,       0.00,       0.00,     120.83,       0.00,       -357
310,     200.35,      92492,      68.73,      70.48,      70.48,       0.00,       1.75,     200.35,       0.00,      934.0,      934.0,     -0.087,     -0.000,      1.301,        1.0,        0.0,      709.7,      0.000,    140.146,      99000,      87755,    705.263,     44.636,       0.00,       0.00,     120.83,       0.00,       -357
311,     195.62,      92099,      67.02,      68.73,      68.73,       0.00,       1.71,     195.62,       0.00,      931.2,      931.2,     -0.085,     -0.000,      1.301,        1.0,        0.0,      694.5,      0.000,    136.692,      99000,      87562,    705.263,     45.069,       0.00,       0.00,     120.83,       0.00,       -357
312,     190.94,      91737,      65.35,      67.02,      67.02,       0.00,       1.67,     190.94,       0.00,      928.5,      928.5,     -0.083,     -0.000,      1.301,        1.0,        0.0,      679.4,      0.000,    133.213,      99000,      87395,    705.263,     45.495,       0.00,       0.00,     120.83,       0.00,       -357
313,     186.33,      91410,      63.73,      65.35,      65.35,       0.00,       1.62,     186.33,       0.00,      925.8,      925.8,     -0.082,     -0.000,      1.301,        1.0,        0.0,      663.4,      0.000,    129.690,      99000,      87249,    705.263,     45.914,       0.00,       0.00,     120.83,       0.00,       -357
314,     181.77,      91117,      62.15,      63.73,      63.73,       0.00,       1.58,     181.77,       0.00,      923.1,      923.1,     -0.080,     -0.000,      1.302,        1.0,        0.0,      647.4,      0.000,    126.158,      99000,      87129,    705.263,     46.326,       0.00,       0.00,     120.83,       0.00,       -357
315,     177.28,      90853,      60.61,      62.15,      62.15,       0.00,       1.54,     177.28,       0.00,      920.5,      920.5,     -0.079,     -0.000,      1.302,        1.0,        0.0,      631.3,      0.000,    122.847,      99000,      87076,    705.263,     46.731,       0.00,       0.00,     120.83,       0.00,       -357
316,     172.85,      90618,      59.10,      60.61,      60.61,       0.00,       1.50,     172.85,       0.00,      918.0,      918.0,     -0.078,     -0.000,      1.302,        1.0,        0.0,      615.2,      0.000,    119.526,      99000,      87045,    705.263,     47.130,       0.00,       0.00,     120.83,       0.00,       -357
317,     168.49,      90412,      57.64,      59.10,      59.10,       0.00,       1.46,     168.49,       0.00,      915.5,      915.5,     -0.076,     -0.000,      1.302,        1.0,        0.0,      599.1,      0.000,    116.187,      99000,      87035,    705.263,     47.521,       0.00,       0.00,     120.83,       0.00,       -357
318,     164.20,      90238,      56.21,      57.64,      57.64,       0.00,       1.43,     164.20,       0.00,      913.0,      913.0,     -0.075,     -0.000,      1.302,        1.0,        0.0,      582.6,      0.000,    112.827,      99000,      87043,    705.263,     47.905,       0.00,       0.00,     120.83,       0.00,       -358
319,     159.98,      90096,      54.83,      56.21,      56.21,       0.00,       1.39,     159.98,       0.00,      910.6,      910.6,     -0.074,     -0.000,      1.303,        1.0,        0.0,      566.0,      0.000,    109.463,      99000,      87073,    705.263,     48.282,       0.00,       0.00,     120.83,       0.00,       -358
